"Year","Geography","Source","GeoCode","Value"
2005,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.687
2005,"Quebec","Buildings",24,12.375
2005,"Quebec","Waste",24,5.377
2005,"Quebec","Agriculture",24,8.193
2005,"Saskatchewan","Provincial Inventory Total",47,80.483
2005,"Saskatchewan","Oil and Gas",47,37.668
2005,"Saskatchewan","Transport",47,6.964
2005,"Saskatchewan","Heavy Industry",47,2.344
2005,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.576
2005,"Saskatchewan","Buildings",47,3.371
2005,"Saskatchewan","Waste",47,1.377
2005,"Saskatchewan","Agriculture",47,13.847
2005,"Yukon","Territorial Inventory Total",60,0.564
2005,"Yukon","Oil and Gas",60,0.079
2005,"Yukon","Transport",60,0.273
2005,"Yukon","Heavy Industry",60,0.047
2005,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.017
2005,"Yukon","Buildings",60,0.091
2005,"Yukon","Waste",60,0.025
2005,"Yukon","Agriculture",60,0.01
2006,"Alberta","Provincial Inventory Total",48,259.507
2006,"Alberta","Oil and Gas",48,126.122
2006,"Alberta","Transport",48,23.676
2006,"Alberta","Heavy Industry",48,17.599
2006,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.29
2006,"Alberta","Buildings",48,16.423
2006,"Alberta","Waste",48,3.314
2006,"Alberta","Agriculture",48,20.472
2006,"British Columbia","Provincial Inventory Total",59,61.278
2006,"British Columbia","Oil and Gas",59,14.419
2006,"British Columbia","Transport",59,19.507
2006,"British Columbia","Heavy Industry",59,6.841
2006,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.534
2006,"British Columbia","Buildings",59,8.373
2006,"British Columbia","Waste",59,2.865
2006,"British Columbia","Agriculture",59,2.662
2006,"Canada","Oil and Gas",,202.261
2006,"Canada","Transport",,157.057
2006,"Canada","Heavy Industry",,88.077
2006,"Canada","Light Manufacturing, Construction and Forest Resources",,26.126
2006,"Canada","Buildings",,79.778
2006,"Canada","Waste",,24.388
2006,"Canada","Agriculture",,64.256
2006,"Manitoba","Provincial Inventory Total",46,21.043
2006,"Manitoba","Oil and Gas",46,0.969
2006,"Manitoba","Transport",46,5.858
2006,"Manitoba","Heavy Industry",46,1.628
2006,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.013
2006,"Manitoba","Buildings",46,2.368
2006,"Manitoba","Waste",46,1.307
2006,"Manitoba","Agriculture",46,7.468
2006,"New Brunswick","Provincial Inventory Total",13,19.293
2006,"New Brunswick","Oil and Gas",13,2.971
2006,"New Brunswick","Transport",13,4.313
2006,"New Brunswick","Heavy Industry",13,1.1
2006,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.823
2006,"New Brunswick","Buildings",13,1.458
2006,"New Brunswick","Waste",13,0.79
2006,"New Brunswick","Agriculture",13,0.537
2006,"Newfoundland and Labrador","Provincial Inventory Total",10,9.895
2006,"Newfoundland and Labrador","Oil and Gas",10,2.859
2006,"Newfoundland and Labrador","Transport",10,3.227
2006,"Newfoundland and Labrador","Heavy Industry",10,1.481
2006,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.27
2006,"Newfoundland and Labrador","Buildings",10,0.697
2006,"Newfoundland and Labrador","Waste",10,0.636
2006,"Newfoundland and Labrador","Agriculture",10,0.079
2006,"Northwest Territories","Territorial Inventory Total",61,1.635
2006,"Northwest Territories","Oil and Gas",61,0.204
2006,"Northwest Territories","Transport",61,0.718
2006,"Northwest Territories","Heavy Industry",61,0.344
2006,"Northwest Territories","Buildings",61,0.241
2006,"Northwest Territories","Waste",61,0.031
2006,"Nova Scotia","Provincial Inventory Total",12,21.619
2006,"Nova Scotia","Oil and Gas",12,1.415
2006,"Nova Scotia","Transport",12,4.893
2006,"Nova Scotia","Heavy Industry",12,0.783
2006,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.604
2006,"Nova Scotia","Buildings",12,2.509
2006,"Nova Scotia","Waste",12,0.62
2006,"Nova Scotia","Agriculture",12,0.501
2006,"Nunavut","Territorial Inventory Total",62,0.622
2006,"Nunavut","Transport",62,0.34
2006,"Nunavut","Heavy Industry",62,0.155
2006,"Nunavut","Buildings",62,0.005
2006,"Nunavut","Waste",62,0.021
2006,"Ontario","Provincial Inventory Total",35,194.899
2006,"Ontario","Oil and Gas",35,11.57
2006,"Ontario","Transport",35,55.869
2006,"Ontario","Heavy Industry",35,36.032
2006,"Ontario","Light Manufacturing, Construction and Forest Resources",35,10.627
2006,"Ontario","Buildings",35,32.629
2006,"Ontario","Waste",35,7.773
2006,"Ontario","Agriculture",35,10.99
2006,"Prince Edward Island","Provincial Inventory Total",11,1.841
2006,"Prince Edward Island","Oil and Gas",11,0
2006,"Prince Edward Island","Transport",11,0.701
2006,"Prince Edward Island","Heavy Industry",11,0.003
2006,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.223
2006,"Prince Edward Island","Buildings",11,0.447
2006,"Prince Edward Island","Waste",11,0.085
2006,"Prince Edward Island","Agriculture",11,0.371
2006,"Quebec","Provincial Inventory Total",24,84.56
2006,"Quebec","Oil and Gas",24,4.392
2006,"Quebec","Transport",24,30.13
2006,"Quebec","Heavy Industry",24,19.557
2006,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.89
2006,"Quebec","Buildings",24,11.247
2006,"Quebec","Waste",24,5.541
2006,"Quebec","Agriculture",24,7.854
2006,"Saskatchewan","Provincial Inventory Total",47,79.972
2006,"Saskatchewan","Oil and Gas",47,37.246
2006,"Saskatchewan","Transport",47,7.525
2006,"Saskatchewan","Heavy Industry",47,2.503
2006,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.818
2006,"Saskatchewan","Buildings",47,3.287
2006,"Saskatchewan","Waste",47,1.379
2006,"Saskatchewan","Agriculture",47,13.313
2006,"Yukon","Territorial Inventory Total",60,0.605
2006,"Yukon","Oil and Gas",60,0.093
2006,"Yukon","Transport",60,0.3
2006,"Yukon","Heavy Industry",60,0.051
2006,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.018
2006,"Yukon","Buildings",60,0.093
2006,"Yukon","Waste",60,0.025
2006,"Yukon","Agriculture",60,0.008
2007,"Alberta","Provincial Inventory Total",48,267.753
2007,"Alberta","Oil and Gas",48,130.335
2007,"Alberta","Transport",48,25.778
2007,"Alberta","Heavy Industry",48,16.75
2007,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.287
2007,"Alberta","Buildings",48,18.503
2007,"Alberta","Waste",48,3.374
2007,"Alberta","Agriculture",48,20.394
2007,"British Columbia","Provincial Inventory Total",59,62.194
2007,"British Columbia","Oil and Gas",59,14.944
2007,"British Columbia","Transport",59,20.03
2007,"British Columbia","Heavy Industry",59,6.673
2007,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.693
2007,"British Columbia","Buildings",59,8.32
2007,"British Columbia","Waste",59,2.919
2007,"British Columbia","Agriculture",59,2.566
2007,"Canada","Oil and Gas",,206.718
2007,"Canada","Transport",,162.029
2007,"Canada","Heavy Industry",,86.331
2007,"Canada","Light Manufacturing, Construction and Forest Resources",,26.149
2007,"Canada","Buildings",,85.653
2007,"Canada","Waste",,23.778
2007,"Canada","Agriculture",,64.138
2007,"Manitoba","Provincial Inventory Total",46,21.295
2007,"Manitoba","Oil and Gas",46,0.876
2007,"Manitoba","Transport",46,6.23
2007,"Manitoba","Heavy Industry",46,1.66
2007,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.131
2007,"Manitoba","Buildings",46,2.609
2007,"Manitoba","Waste",46,1.326
2007,"Manitoba","Agriculture",46,6.959
2007,"New Brunswick","Provincial Inventory Total",13,19.368
2007,"New Brunswick","Oil and Gas",13,2.967
2007,"New Brunswick","Transport",13,4.208
2007,"New Brunswick","Heavy Industry",13,1.4
2007,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.829
2007,"New Brunswick","Buildings",13,1.564
2007,"New Brunswick","Waste",13,0.715
2007,"New Brunswick","Agriculture",13,0.517
2007,"Newfoundland and Labrador","Provincial Inventory Total",10,10.881
2007,"Newfoundland and Labrador","Oil and Gas",10,2.994
2007,"Newfoundland and Labrador","Transport",10,3.507
2007,"Newfoundland and Labrador","Heavy Industry",10,1.413
2007,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.291
2007,"Newfoundland and Labrador","Buildings",10,0.909
2007,"Newfoundland and Labrador","Waste",10,0.641
2007,"Newfoundland and Labrador","Agriculture",10,0.082
2007,"Northwest Territories","Territorial Inventory Total",61,1.788
2007,"Northwest Territories","Oil and Gas",61,0.229
2007,"Northwest Territories","Transport",61,0.838
2007,"Northwest Territories","Heavy Industry",61,0.294
2007,"Northwest Territories","Buildings",61,0.274
2007,"Northwest Territories","Waste",61,0.032
2007,"Northwest Territories","Agriculture",61,0
2007,"Nova Scotia","Provincial Inventory Total",12,23.116
2007,"Nova Scotia","Oil and Gas",12,1.283
2007,"Nova Scotia","Transport",12,4.745
2007,"Nova Scotia","Heavy Industry",12,0.737
2007,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.654
2007,"Nova Scotia","Buildings",12,2.883
2007,"Nova Scotia","Waste",12,0.506
2007,"Nova Scotia","Agriculture",12,0.52
2007,"Nunavut","Territorial Inventory Total",62,0.646
2007,"Nunavut","Transport",62,0.341
2007,"Nunavut","Heavy Industry",62,0.174
2007,"Nunavut","Buildings",62,0.005
2007,"Nunavut","Waste",62,0.021
2007,"Ontario","Provincial Inventory Total",35,198.787
2007,"Ontario","Oil and Gas",35,11.324
2007,"Ontario","Transport",35,55.469
2007,"Ontario","Heavy Industry",35,35.139
2007,"Ontario","Light Manufacturing, Construction and Forest Resources",35,10.651
2007,"Ontario","Buildings",35,35.194
2007,"Ontario","Waste",35,7.642
2007,"Ontario","Agriculture",35,10.826
2007,"Prince Edward Island","Provincial Inventory Total",11,1.909
2007,"Prince Edward Island","Oil and Gas",11,0
2007,"Prince Edward Island","Transport",11,0.72
2007,"Prince Edward Island","Heavy Industry",11,0.006
2007,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.229
2007,"Prince Edward Island","Buildings",11,0.521
2007,"Prince Edward Island","Waste",11,0.082
2007,"Prince Edward Island","Agriculture",11,0.344
2007,"Quebec","Provincial Inventory Total",24,86.941
2007,"Quebec","Oil and Gas",24,4.465
2007,"Quebec","Transport",24,31.805
2007,"Quebec","Heavy Industry",24,19.42
2007,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.481
2007,"Quebec","Buildings",24,11.653
2007,"Quebec","Waste",24,5.139
2007,"Quebec","Agriculture",24,8.359
2007,"Saskatchewan","Provincial Inventory Total",47,81.217
2007,"Saskatchewan","Oil and Gas",47,37.203
2007,"Saskatchewan","Transport",47,8.022
2007,"Saskatchewan","Heavy Industry",47,2.631
2007,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.858
2007,"Saskatchewan","Buildings",47,3.122
2007,"Saskatchewan","Waste",47,1.355
2007,"Saskatchewan","Agriculture",47,13.571
2007,"Yukon","Territorial Inventory Total",60,0.625
2007,"Yukon","Oil and Gas",60,0.1
2007,"Yukon","Transport",60,0.337
2007,"Yukon","Heavy Industry",60,0.035
2007,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.014
2007,"Yukon","Buildings",60,0.097
2007,"Yukon","Waste",60,0.025
2007,"Yukon","Agriculture",60,0.001
2008,"Alberta","Provincial Inventory Total",48,266.196
2008,"Alberta","Oil and Gas",48,129.085
2008,"Alberta","Transport",48,26.217
2008,"Alberta","Heavy Industry",48,16.505
2008,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.102
2008,"Alberta","Buildings",48,18.315
2008,"Alberta","Waste",48,3.505
2008,"Alberta","Agriculture",48,20.35
2008,"British Columbia","Provincial Inventory Total",59,62.784
2008,"British Columbia","Oil and Gas",59,15.484
2008,"British Columbia","Transport",59,20.348
2008,"British Columbia","Heavy Industry",59,6.518
2008,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.24
2008,"British Columbia","Buildings",59,8.514
2008,"British Columbia","Waste",59,2.928
2008,"British Columbia","Agriculture",59,2.469
2008,"Canada","Oil and Gas",,202.879
2008,"Canada","Transport",,162.623
2008,"Canada","Heavy Industry",,84.65
2008,"Canada","Light Manufacturing, Construction and Forest Resources",,24.587
2008,"Canada","Buildings",,85.559
2008,"Canada","Waste",,23.867
2008,"Canada","Agriculture",,63.567
2008,"Manitoba","Provincial Inventory Total",46,21.242
2008,"Manitoba","Oil and Gas",46,0.765
2008,"Manitoba","Transport",46,5.867
2008,"Manitoba","Heavy Industry",46,1.734
2008,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.127
2008,"Manitoba","Buildings",46,2.785
2008,"Manitoba","Waste",46,1.344
2008,"Manitoba","Agriculture",46,7.171
2008,"New Brunswick","Provincial Inventory Total",13,18.251
2008,"New Brunswick","Oil and Gas",13,3.028
2008,"New Brunswick","Transport",13,4.102
2008,"New Brunswick","Heavy Industry",13,1.015
2008,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.69
2008,"New Brunswick","Buildings",13,1.57
2008,"New Brunswick","Waste",13,0.669
2008,"New Brunswick","Agriculture",13,0.488
2008,"Newfoundland and Labrador","Provincial Inventory Total",10,10.475
2008,"Newfoundland and Labrador","Oil and Gas",10,2.549
2008,"Newfoundland and Labrador","Transport",10,3.721
2008,"Newfoundland and Labrador","Heavy Industry",10,1.425
2008,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.218
2008,"Newfoundland and Labrador","Buildings",10,0.909
2008,"Newfoundland and Labrador","Waste",10,0.643
2008,"Newfoundland and Labrador","Agriculture",10,0.085
2008,"Northwest Territories","Territorial Inventory Total",61,1.606
2008,"Northwest Territories","Oil and Gas",61,0.128
2008,"Northwest Territories","Transport",61,0.67
2008,"Northwest Territories","Heavy Industry",61,0.318
2008,"Northwest Territories","Buildings",61,0.348
2008,"Northwest Territories","Waste",61,0.032
2008,"Nova Scotia","Provincial Inventory Total",12,20.925
2008,"Nova Scotia","Oil and Gas",12,1.42
2008,"Nova Scotia","Transport",12,4.802
2008,"Nova Scotia","Heavy Industry",12,0.756
2008,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.591
2008,"Nova Scotia","Buildings",12,2.709
2008,"Nova Scotia","Waste",12,0.507
2008,"Nova Scotia","Agriculture",12,0.502
2008,"Nunavut","Territorial Inventory Total",62,0.624
2008,"Nunavut","Transport",62,0.335
2008,"Nunavut","Heavy Industry",62,0.134
2008,"Nunavut","Buildings",62,0.005
2008,"Nunavut","Waste",62,0.022
2008,"Ontario","Provincial Inventory Total",35,190.683
2008,"Ontario","Oil and Gas",35,10.507
2008,"Ontario","Transport",35,54.818
2008,"Ontario","Heavy Industry",35,34.399
2008,"Ontario","Light Manufacturing, Construction and Forest Resources",35,10.227
2008,"Ontario","Buildings",35,35.734
2008,"Ontario","Waste",35,7.752
2008,"Ontario","Agriculture",35,10.407
2008,"Prince Edward Island","Provincial Inventory Total",11,1.824
2008,"Prince Edward Island","Oil and Gas",11,0
2008,"Prince Edward Island","Transport",11,0.715
2008,"Prince Edward Island","Heavy Industry",11,0.008
2008,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.207
2008,"Prince Edward Island","Buildings",11,0.478
2008,"Prince Edward Island","Waste",11,0.085
2008,"Prince Edward Island","Agriculture",11,0.328
2008,"Quebec","Provincial Inventory Total",24,83.541
2008,"Quebec","Oil and Gas",24,4.26
2008,"Quebec","Transport",24,32.007
2008,"Quebec","Heavy Industry",24,18.789
2008,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.194
2008,"Quebec","Buildings",24,10.761
2008,"Quebec","Waste",24,4.995
2008,"Quebec","Agriculture",24,8.043
2008,"Saskatchewan","Provincial Inventory Total",47,80.803
2008,"Saskatchewan","Oil and Gas",47,35.597
2008,"Saskatchewan","Transport",47,8.683
2008,"Saskatchewan","Heavy Industry",47,3.015
2008,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.918
2008,"Saskatchewan","Buildings",47,3.323
2008,"Saskatchewan","Waste",47,1.36
2008,"Saskatchewan","Agriculture",47,13.723
2008,"Yukon","Territorial Inventory Total",60,0.62
2008,"Yukon","Oil and Gas",60,0.057
2008,"Yukon","Transport",60,0.338
2008,"Yukon","Heavy Industry",60,0.035
2008,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.039
2008,"Yukon","Buildings",60,0.107
2008,"Yukon","Waste",60,0.026
2008,"Yukon","Agriculture",60,0.001
2009,"Alberta","Provincial Inventory Total",48,259.491
2009,"Alberta","Oil and Gas",48,128.206
2009,"Alberta","Transport",48,26.185
2009,"Alberta","Heavy Industry",48,15.344
2009,"Alberta","Light Manufacturing, Construction and Forest Resources",48,2.535
2009,"Alberta","Buildings",48,18.278
2009,"Alberta","Waste",48,3.616
2009,"Alberta","Agriculture",48,19.057
2009,"British Columbia","Provincial Inventory Total",59,59.48
2009,"British Columbia","Oil and Gas",59,15.138
2009,"British Columbia","Transport",59,19.835
2009,"British Columbia","Heavy Industry",59,5.996
2009,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,2.281
2009,"British Columbia","Buildings",59,8.195
2009,"British Columbia","Waste",59,3.007
2009,"British Columbia","Agriculture",59,2.243
2009,"Canada","Oil and Gas",,198.065
2009,"Canada","Transport",,161.463
2009,"Canada","Heavy Industry",,71.521
2009,"Canada","Light Manufacturing, Construction and Forest Resources",,21.127
2009,"Canada","Buildings",,83.971
2009,"Canada","Waste",,22.793
2009,"Canada","Agriculture",,60.554
2009,"Manitoba","Provincial Inventory Total",46,19.663
2009,"Manitoba","Oil and Gas",46,0.661
2009,"Manitoba","Transport",46,5.733
2009,"Manitoba","Heavy Industry",46,1.618
2009,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,0.938
2009,"Manitoba","Buildings",46,2.645
2009,"Manitoba","Waste",46,1.359
2009,"Manitoba","Agriculture",46,6.503
2009,"New Brunswick","Provincial Inventory Total",13,17.981
2009,"New Brunswick","Oil and Gas",13,3.363
2009,"New Brunswick","Transport",13,3.841
2009,"New Brunswick","Heavy Industry",13,1.025
2009,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.613
2009,"New Brunswick","Buildings",13,1.334
2009,"New Brunswick","Waste",13,0.636
2009,"New Brunswick","Agriculture",13,0.522
2009,"Newfoundland and Labrador","Provincial Inventory Total",10,9.89
2009,"Newfoundland and Labrador","Oil and Gas",10,2.617
2009,"Newfoundland and Labrador","Transport",10,3.419
2009,"Newfoundland and Labrador","Heavy Industry",10,1.375
2009,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.251
2009,"Newfoundland and Labrador","Buildings",10,0.755
2009,"Newfoundland and Labrador","Waste",10,0.563
2009,"Newfoundland and Labrador","Agriculture",10,0.086
2009,"Northwest Territories","Territorial Inventory Total",61,1.469
2009,"Northwest Territories","Oil and Gas",61,0.046
2009,"Northwest Territories","Transport",61,0.567
2009,"Northwest Territories","Heavy Industry",61,0.383
2009,"Northwest Territories","Buildings",61,0.363
2009,"Northwest Territories","Waste",61,0.033
2009,"Nova Scotia","Provincial Inventory Total",12,20.335
2009,"Nova Scotia","Oil and Gas",12,1.469
2009,"Nova Scotia","Transport",12,4.642
2009,"Nova Scotia","Heavy Industry",12,0.523
2009,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.518
2009,"Nova Scotia","Buildings",12,2.662
2009,"Nova Scotia","Waste",12,0.466
2009,"Nova Scotia","Agriculture",12,0.472
2009,"Nunavut","Territorial Inventory Total",62,0.595
2009,"Nunavut","Transport",62,0.3
2009,"Nunavut","Heavy Industry",62,0.143
2009,"Nunavut","Buildings",62,0.006
2009,"Nunavut","Waste",62,0.023
2009,"Ontario","Provincial Inventory Total",35,165.5
2009,"Ontario","Oil and Gas",35,9.512
2009,"Ontario","Transport",35,55.451
2009,"Ontario","Heavy Industry",35,25.955
2009,"Ontario","Light Manufacturing, Construction and Forest Resources",35,8.578
2009,"Ontario","Buildings",35,33.881
2009,"Ontario","Waste",35,7.415
2009,"Ontario","Agriculture",35,10.361
2009,"Prince Edward Island","Provincial Inventory Total",11,1.801
2009,"Prince Edward Island","Oil and Gas",11,0
2009,"Prince Edward Island","Transport",11,0.694
2009,"Prince Edward Island","Heavy Industry",11,0.006
2009,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.188
2009,"Prince Edward Island","Buildings",11,0.504
2009,"Prince Edward Island","Waste",11,0.084
2009,"Prince Edward Island","Agriculture",11,0.32
2009,"Quebec","Provincial Inventory Total",24,81.375
2009,"Quebec","Oil and Gas",24,4.149
2009,"Quebec","Transport",24,31.195
2009,"Quebec","Heavy Industry",24,17.069
2009,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.424
2009,"Quebec","Buildings",24,11.578
2009,"Quebec","Waste",24,4.199
2009,"Quebec","Agriculture",24,8.08
2009,"Saskatchewan","Provincial Inventory Total",47,77.976
2009,"Saskatchewan","Oil and Gas",47,32.882
2009,"Saskatchewan","Transport",47,9.252
2009,"Saskatchewan","Heavy Industry",47,2.047
2009,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.75
2009,"Saskatchewan","Buildings",47,3.684
2009,"Saskatchewan","Waste",47,1.366
2009,"Saskatchewan","Agriculture",47,12.907
2009,"Yukon","Territorial Inventory Total",60,0.578
2009,"Yukon","Oil and Gas",60,0.022
2009,"Yukon","Transport",60,0.35
2009,"Yukon","Heavy Industry",60,0.037
2009,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.037
2009,"Yukon","Buildings",60,0.087
2009,"Yukon","Waste",60,0.026
2009,"Yukon","Agriculture",60,0.002
2010,"Alberta","Provincial Inventory Total",48,268.493
2010,"Alberta","Oil and Gas",48,134.781
2010,"Alberta","Transport",48,27.511
2010,"Alberta","Heavy Industry",48,16.76
2010,"Alberta","Light Manufacturing, Construction and Forest Resources",48,2.9
2010,"Alberta","Buildings",48,18.024
2010,"Alberta","Waste",48,3.624
2010,"Alberta","Agriculture",48,19.08
2010,"British Columbia","Provincial Inventory Total",59,59.624
2010,"British Columbia","Oil and Gas",59,15.359
2010,"British Columbia","Transport",59,19.415
2010,"British Columbia","Heavy Industry",59,5.667
2010,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,2.5
2010,"British Columbia","Buildings",59,8.187
2010,"British Columbia","Waste",59,2.941
2010,"British Columbia","Agriculture",59,2.456
2010,"Canada","Oil and Gas",,203.656
2010,"Canada","Transport",,164.952
2010,"Canada","Heavy Industry",,74.745
2010,"Canada","Light Manufacturing, Construction and Forest Resources",,22.655
2010,"Canada","Buildings",,81.58
2010,"Canada","Waste",,22.349
2010,"Canada","Agriculture",,60.577
2010,"Manitoba","Provincial Inventory Total",46,19.26
2010,"Manitoba","Oil and Gas",46,0.589
2010,"Manitoba","Transport",46,5.958
2010,"Manitoba","Heavy Industry",46,1.321
2010,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,0.939
2010,"Manitoba","Buildings",46,2.602
2010,"Manitoba","Waste",46,1.377
2010,"Manitoba","Agriculture",46,6.379
2010,"New Brunswick","Provincial Inventory Total",13,17.532
2010,"New Brunswick","Oil and Gas",13,4.192
2010,"New Brunswick","Transport",13,4.106
2010,"New Brunswick","Heavy Industry",13,1.115
2010,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.759
2010,"New Brunswick","Buildings",13,1.527
2010,"New Brunswick","Waste",13,0.606
2010,"New Brunswick","Agriculture",13,0.593
2010,"Newfoundland and Labrador","Provincial Inventory Total",10,9.799
2010,"Newfoundland and Labrador","Oil and Gas",10,2.496
2010,"Newfoundland and Labrador","Transport",10,3.49
2010,"Newfoundland and Labrador","Heavy Industry",10,1.281
2010,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.326
2010,"Newfoundland and Labrador","Buildings",10,0.806
2010,"Newfoundland and Labrador","Waste",10,0.558
2010,"Newfoundland and Labrador","Agriculture",10,0.104
2010,"Northwest Territories","Territorial Inventory Total",61,1.491
2010,"Northwest Territories","Oil and Gas",61,0.13
2010,"Northwest Territories","Transport",61,0.493
2010,"Northwest Territories","Heavy Industry",61,0.437
2010,"Northwest Territories","Buildings",61,0.321
2010,"Northwest Territories","Waste",61,0.033
2010,"Nova Scotia","Provincial Inventory Total",12,20.054
2010,"Nova Scotia","Oil and Gas",12,1.447
2010,"Nova Scotia","Transport",12,4.717
2010,"Nova Scotia","Heavy Industry",12,0.673
2010,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.582
2010,"Nova Scotia","Buildings",12,2.622
2010,"Nova Scotia","Waste",12,0.482
2010,"Nova Scotia","Agriculture",12,0.485
2010,"Nunavut","Territorial Inventory Total",62,0.6
2010,"Nunavut","Transport",62,0.303
2010,"Nunavut","Heavy Industry",62,0.143
2010,"Nunavut","Buildings",62,0.006
2010,"Nunavut","Waste",62,0.024
2010,"Ontario","Provincial Inventory Total",35,173.215
2010,"Ontario","Oil and Gas",35,9.424
2010,"Ontario","Transport",35,57.324
2010,"Ontario","Heavy Industry",35,28.335
2010,"Ontario","Light Manufacturing, Construction and Forest Resources",35,8.806
2010,"Ontario","Buildings",35,32.855
2010,"Ontario","Waste",35,6.999
2010,"Ontario","Agriculture",35,10.558
2010,"Prince Edward Island","Provincial Inventory Total",11,1.836
2010,"Prince Edward Island","Oil and Gas",11,0
2010,"Prince Edward Island","Transport",11,0.707
2010,"Prince Edward Island","Heavy Industry",11,0.008
2010,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.247
2010,"Prince Edward Island","Buildings",11,0.466
2010,"Prince Edward Island","Waste",11,0.083
2010,"Prince Edward Island","Agriculture",11,0.325
2010,"Quebec","Provincial Inventory Total",24,78.684
2010,"Quebec","Oil and Gas",24,3.081
2010,"Quebec","Transport",24,31.049
2010,"Quebec","Heavy Industry",24,16.421
2010,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.805
2010,"Quebec","Buildings",24,10.467
2010,"Quebec","Waste",24,4.22
2010,"Quebec","Agriculture",24,8.184
2010,"Saskatchewan","Provincial Inventory Total",47,77.28
2010,"Saskatchewan","Oil and Gas",47,32.127
2010,"Saskatchewan","Transport",47,9.482
2010,"Saskatchewan","Heavy Industry",47,2.525
2010,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.745
2010,"Saskatchewan","Buildings",47,3.614
2010,"Saskatchewan","Waste",47,1.375
2010,"Saskatchewan","Agriculture",47,12.411
2010,"Yukon","Territorial Inventory Total",60,0.648
2010,"Yukon","Oil and Gas",60,0.03
2010,"Yukon","Transport",60,0.398
2010,"Yukon","Heavy Industry",60,0.059
2010,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.031
2010,"Yukon","Buildings",60,0.082
2010,"Yukon","Waste",60,0.027
2010,"Yukon","Agriculture",60,0.003
2011,"Alberta","Provincial Inventory Total",48,277.478
2011,"Alberta","Oil and Gas",48,141.804
2011,"Alberta","Transport",48,26.435
2011,"Alberta","Heavy Industry",48,18.315
2011,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.144
2011,"Alberta","Buildings",48,19.175
2011,"Alberta","Waste",48,3.719
2011,"Alberta","Agriculture",48,19.106
2011,"British Columbia","Provincial Inventory Total",59,58.801
2011,"British Columbia","Oil and Gas",59,15.792
2011,"British Columbia","Transport",59,18.484
2011,"British Columbia","Heavy Industry",59,5.849
2011,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,2.577
2011,"British Columbia","Buildings",59,8.278
2011,"British Columbia","Waste",59,2.942
