"Year","Persons in low income","Geography","GeoCode","Value"
2020,"Women+, under 18 years","Prairie provinces",,5.1
2021,"Women+, under 18 years","Prairie provinces",,8.6
2022,"Women+, under 18 years","Prairie provinces",,13.1
2023,"Women+, under 18 years","Prairie provinces",,11.8
2015,"All persons","Prince Edward Island",11,15.7
2016,"All persons","Prince Edward Island",11,13.9
2017,"All persons","Prince Edward Island",11,15.4
2018,"All persons","Prince Edward Island",11,12.6
2019,"All persons","Prince Edward Island",11,12
2020,"All persons","Prince Edward Island",11,7.4
2021,"All persons","Prince Edward Island",11,7.6
2022,"All persons","Prince Edward Island",11,9.7
2023,"All persons","Prince Edward Island",11,10.8
2015,"Men+","Prince Edward Island",11,15
2016,"Men+","Prince Edward Island",11,11.7
2017,"Men+","Prince Edward Island",11,15.3
2018,"Men+","Prince Edward Island",11,12.6
2019,"Men+","Prince Edward Island",11,11.1
2020,"Men+","Prince Edward Island",11,7.9
2021,"Men+","Prince Edward Island",11,5.8
2022,"Men+","Prince Edward Island",11,9.5
2023,"Men+","Prince Edward Island",11,10.6
2015,"Men+, 18 to 64 years","Prince Edward Island",11,16.1
2016,"Men+, 18 to 64 years","Prince Edward Island",11,12.7
2017,"Men+, 18 to 64 years","Prince Edward Island",11,15
2018,"Men+, 18 to 64 years","Prince Edward Island",11,14.1
2019,"Men+, 18 to 64 years","Prince Edward Island",11,11
2020,"Men+, 18 to 64 years","Prince Edward Island",11,9.2
2021,"Men+, 18 to 64 years","Prince Edward Island",11,7
2022,"Men+, 18 to 64 years","Prince Edward Island",11,10.8
2023,"Men+, 18 to 64 years","Prince Edward Island",11,11.4
2015,"Men+, 65 years and over","Prince Edward Island",11,9.3
2017,"Men+, 65 years and over","Prince Edward Island",11,12
2018,"Men+, 65 years and over","Prince Edward Island",11,8.3
2020,"Men+, 65 years and over","Prince Edward Island",11,5.9
2022,"Men+, 65 years and over","Prince Edward Island",11,8.1
2023,"Men+, 65 years and over","Prince Edward Island",11,5.9
2015,"Men+, under 18 years","Prince Edward Island",11,16.8
2016,"Men+, under 18 years","Prince Edward Island",11,15.6
2017,"Men+, under 18 years","Prince Edward Island",11,19
2018,"Men+, under 18 years","Prince Edward Island",11,12
2019,"Men+, under 18 years","Prince Edward Island",11,16.4
2020,"Men+, under 18 years","Prince Edward Island",11,5.4
2022,"Men+, under 18 years","Prince Edward Island",11,6.6
2023,"Men+, under 18 years","Prince Edward Island",11,13
2015,"Persons 18 to 64 years","Prince Edward Island",11,15.8
2016,"Persons 18 to 64 years","Prince Edward Island",11,14.1
2017,"Persons 18 to 64 years","Prince Edward Island",11,16.2
2018,"Persons 18 to 64 years","Prince Edward Island",11,13.6
2019,"Persons 18 to 64 years","Prince Edward Island",11,13
2020,"Persons 18 to 64 years","Prince Edward Island",11,8.7
2021,"Persons 18 to 64 years","Prince Edward Island",11,9.2
2022,"Persons 18 to 64 years","Prince Edward Island",11,10.6
2023,"Persons 18 to 64 years","Prince Edward Island",11,12
2015,"Persons 65 years and over","Prince Edward Island",11,13.2
2016,"Persons 65 years and over","Prince Edward Island",11,8.3
2017,"Persons 65 years and over","Prince Edward Island",11,10.7
2018,"Persons 65 years and over","Prince Edward Island",11,11.3
2019,"Persons 65 years and over","Prince Edward Island",11,6.8
2020,"Persons 65 years and over","Prince Edward Island",11,4.4
2021,"Persons 65 years and over","Prince Edward Island",11,6.1
2022,"Persons 65 years and over","Prince Edward Island",11,8.8
2023,"Persons 65 years and over","Prince Edward Island",11,5.6
2015,"Persons under 18 years","Prince Edward Island",11,17.6
2016,"Persons under 18 years","Prince Edward Island",11,18.5
2017,"Persons under 18 years","Prince Edward Island",11,17.3
2018,"Persons under 18 years","Prince Edward Island",11,10.6
2019,"Persons under 18 years","Prince Edward Island",11,14.2
2020,"Persons under 18 years","Prince Edward Island",11,6.2
2022,"Persons under 18 years","Prince Edward Island",11,7.8
2023,"Persons under 18 years","Prince Edward Island",11,12.5
2015,"Women+","Prince Edward Island",11,16.3
2016,"Women+","Prince Edward Island",11,15.9
2017,"Women+","Prince Edward Island",11,15.4
2018,"Women+","Prince Edward Island",11,12.6
2019,"Women+","Prince Edward Island",11,12.9
2020,"Women+","Prince Edward Island",11,7
2021,"Women+","Prince Edward Island",11,9.3
2022,"Women+","Prince Edward Island",11,9.9
2023,"Women+","Prince Edward Island",11,11
2015,"Women+, 18 to 64 years","Prince Edward Island",11,15.6
2016,"Women+, 18 to 64 years","Prince Edward Island",11,15.4
2017,"Women+, 18 to 64 years","Prince Edward Island",11,17.3
2018,"Women+, 18 to 64 years","Prince Edward Island",11,13.2
2019,"Women+, 18 to 64 years","Prince Edward Island",11,14.8
2020,"Women+, 18 to 64 years","Prince Edward Island",11,8.2
2021,"Women+, 18 to 64 years","Prince Edward Island",11,11.3
2022,"Women+, 18 to 64 years","Prince Edward Island",11,10.4
2023,"Women+, 18 to 64 years","Prince Edward Island",11,12.6
2015,"Women+, 65 years and over","Prince Edward Island",11,16.6
2016,"Women+, 65 years and over","Prince Edward Island",11,12.3
2017,"Women+, 65 years and over","Prince Edward Island",11,9.6
2018,"Women+, 65 years and over","Prince Edward Island",11,13.9
2019,"Women+, 65 years and over","Prince Edward Island",11,7.9
2020,"Women+, 65 years and over","Prince Edward Island",11,3.1
2021,"Women+, 65 years and over","Prince Edward Island",11,7.6
2022,"Women+, 65 years and over","Prince Edward Island",11,9.3
2023,"Women+, 65 years and over","Prince Edward Island",11,5.4
2015,"Women+, under 18 years","Prince Edward Island",11,18.3
2016,"Women+, under 18 years","Prince Edward Island",11,21.4
2017,"Women+, under 18 years","Prince Edward Island",11,15.4
2018,"Women+, under 18 years","Prince Edward Island",11,9.3
2019,"Women+, under 18 years","Prince Edward Island",11,11.8
2020,"Women+, under 18 years","Prince Edward Island",11,7.1
2022,"Women+, under 18 years","Prince Edward Island",11,9.1
2023,"Women+, under 18 years","Prince Edward Island",11,12
2015,"All persons","Quebec",24,13.5
2016,"All persons","Quebec",24,11
2017,"All persons","Quebec",24,10.9
2018,"All persons","Quebec",24,9.9
2019,"All persons","Quebec",24,9
2020,"All persons","Quebec",24,4.8
2021,"All persons","Quebec",24,5.3
2022,"All persons","Quebec",24,6.7
2023,"All persons","Quebec",24,7.5
2015,"Men+","Quebec",24,13.4
2016,"Men+","Quebec",24,11.1
2017,"Men+","Quebec",24,10.9
2018,"Men+","Quebec",24,9.7
2019,"Men+","Quebec",24,9.3
2020,"Men+","Quebec",24,4.6
2021,"Men+","Quebec",24,5.1
2022,"Men+","Quebec",24,7.2
2023,"Men+","Quebec",24,7.6
2015,"Men+, 18 to 64 years","Quebec",24,14.8
2016,"Men+, 18 to 64 years","Quebec",24,12.4
2017,"Men+, 18 to 64 years","Quebec",24,12.7
2018,"Men+, 18 to 64 years","Quebec",24,11.6
2019,"Men+, 18 to 64 years","Quebec",24,11.2
2020,"Men+, 18 to 64 years","Quebec",24,6.2
2021,"Men+, 18 to 64 years","Quebec",24,6.2
2022,"Men+, 18 to 64 years","Quebec",24,9.1
2023,"Men+, 18 to 64 years","Quebec",24,9.5
2015,"Men+, 65 years and over","Quebec",24,6
2016,"Men+, 65 years and over","Quebec",24,6.9
2017,"Men+, 65 years and over","Quebec",24,4.8
2018,"Men+, 65 years and over","Quebec",24,4.8
2019,"Men+, 65 years and over","Quebec",24,4.7
2020,"Men+, 65 years and over","Quebec",24,1.8
2021,"Men+, 65 years and over","Quebec",24,4
2022,"Men+, 65 years and over","Quebec",24,3.5
2023,"Men+, 65 years and over","Quebec",24,3.2
2015,"Men+, under 18 years","Quebec",24,14.9
2016,"Men+, under 18 years","Quebec",24,10.2
2017,"Men+, under 18 years","Quebec",24,10.2
2018,"Men+, under 18 years","Quebec",24,8
2019,"Men+, under 18 years","Quebec",24,7.4
2020,"Men+, under 18 years","Quebec",24,1.9
2021,"Men+, under 18 years","Quebec",24,2.8
2022,"Men+, under 18 years","Quebec",24,4.8
2023,"Men+, under 18 years","Quebec",24,6.2
2015,"Persons 18 to 64 years","Quebec",24,15.3
2016,"Persons 18 to 64 years","Quebec",24,12
2017,"Persons 18 to 64 years","Quebec",24,12.5
2018,"Persons 18 to 64 years","Quebec",24,11.8
2019,"Persons 18 to 64 years","Quebec",24,10.9
2020,"Persons 18 to 64 years","Quebec",24,6.4
2021,"Persons 18 to 64 years","Quebec",24,6.1
2022,"Persons 18 to 64 years","Quebec",24,8.5
2023,"Persons 18 to 64 years","Quebec",24,9.3
2015,"Persons 65 years and over","Quebec",24,6.8
2016,"Persons 65 years and over","Quebec",24,7.3
2017,"Persons 65 years and over","Quebec",24,6
2018,"Persons 65 years and over","Quebec",24,5.7
2019,"Persons 65 years and over","Quebec",24,5.4
2020,"Persons 65 years and over","Quebec",24,2.3
2021,"Persons 65 years and over","Quebec",24,4.9
2022,"Persons 65 years and over","Quebec",24,3.1
2023,"Persons 65 years and over","Quebec",24,3.4
2015,"Persons under 18 years","Quebec",24,13.9
2016,"Persons under 18 years","Quebec",24,10.9
2017,"Persons under 18 years","Quebec",24,10.4
2018,"Persons under 18 years","Quebec",24,7.7
2019,"Persons under 18 years","Quebec",24,6.4
2020,"Persons under 18 years","Quebec",24,2.3
2021,"Persons under 18 years","Quebec",24,3.2
2022,"Persons under 18 years","Quebec",24,5.1
2023,"Persons under 18 years","Quebec",24,6.2
2015,"Women+","Quebec",24,13.7
2016,"Women+","Quebec",24,10.8
2017,"Women+","Quebec",24,10.9
2018,"Women+","Quebec",24,10
2019,"Women+","Quebec",24,8.7
2020,"Women+","Quebec",24,5
2021,"Women+","Quebec",24,5.5
2022,"Women+","Quebec",24,6.3
2023,"Women+","Quebec",24,7.3
2015,"Women+, 18 to 64 years","Quebec",24,15.8
2016,"Women+, 18 to 64 years","Quebec",24,11.6
2017,"Women+, 18 to 64 years","Quebec",24,12.2
2018,"Women+, 18 to 64 years","Quebec",24,11.9
2019,"Women+, 18 to 64 years","Quebec",24,10.6
2020,"Women+, 18 to 64 years","Quebec",24,6.6
2021,"Women+, 18 to 64 years","Quebec",24,6.1
2022,"Women+, 18 to 64 years","Quebec",24,7.9
2023,"Women+, 18 to 64 years","Quebec",24,9.1
2015,"Women+, 65 years and over","Quebec",24,7.5
2016,"Women+, 65 years and over","Quebec",24,7.7
2017,"Women+, 65 years and over","Quebec",24,7
2018,"Women+, 65 years and over","Quebec",24,6.5
2019,"Women+, 65 years and over","Quebec",24,5.9
2020,"Women+, 65 years and over","Quebec",24,2.8
2021,"Women+, 65 years and over","Quebec",24,5.7
2022,"Women+, 65 years and over","Quebec",24,2.7
2023,"Women+, 65 years and over","Quebec",24,3.6
2015,"Women+, under 18 years","Quebec",24,12.9
2016,"Women+, under 18 years","Quebec",24,11.5
2017,"Women+, under 18 years","Quebec",24,10.6
2018,"Women+, under 18 years","Quebec",24,7.4
2019,"Women+, under 18 years","Quebec",24,5.3
2020,"Women+, under 18 years","Quebec",24,2.6
2021,"Women+, under 18 years","Quebec",24,3.6
2022,"Women+, under 18 years","Quebec",24,5.4
2023,"Women+, under 18 years","Quebec",24,6.2
2015,"All persons","Québec, Quebec",,8.2
2016,"All persons","Québec, Quebec",,6.7
2017,"All persons","Québec, Quebec",,5.7
2018,"All persons","Québec, Quebec",,8.5
2019,"All persons","Québec, Quebec",,8.3
2020,"All persons","Québec, Quebec",,3.2
2021,"All persons","Québec, Quebec",,3.9
2022,"All persons","Québec, Quebec",,5.6
2023,"All persons","Québec, Quebec",,5.2
2015,"Men+","Québec, Quebec",,8.4
2016,"Men+","Québec, Quebec",,5.9
2017,"Men+","Québec, Quebec",,6.1
2018,"Men+","Québec, Quebec",,9
2019,"Men+","Québec, Quebec",,8.7
2020,"Men+","Québec, Quebec",,3.4
2021,"Men+","Québec, Quebec",,4.1
2022,"Men+","Québec, Quebec",,6.5
2023,"Men+","Québec, Quebec",,5.1
2015,"Men+, 18 to 64 years","Québec, Quebec",,9.9
2016,"Men+, 18 to 64 years","Québec, Quebec",,6.8
2017,"Men+, 18 to 64 years","Québec, Quebec",,6.1
2018,"Men+, 18 to 64 years","Québec, Quebec",,9.9
2019,"Men+, 18 to 64 years","Québec, Quebec",,9.8
2020,"Men+, 18 to 64 years","Québec, Quebec",,4.6
2021,"Men+, 18 to 64 years","Québec, Quebec",,5.1
2022,"Men+, 18 to 64 years","Québec, Quebec",,8.6
2023,"Men+, 18 to 64 years","Québec, Quebec",,7.3
2022,"Men+, 65 years and over","Québec, Quebec",,3.4
2023,"Men+, 65 years and over","Québec, Quebec",,1.6
2018,"Men+, under 18 years","Québec, Quebec",,9.5
2022,"Men+, under 18 years","Québec, Quebec",,3.3
2015,"Persons 18 to 64 years","Québec, Quebec",,9.6
2016,"Persons 18 to 64 years","Québec, Quebec",,7.2
2017,"Persons 18 to 64 years","Québec, Quebec",,6.3
2018,"Persons 18 to 64 years","Québec, Quebec",,9.9
2019,"Persons 18 to 64 years","Québec, Quebec",,10.1
2020,"Persons 18 to 64 years","Québec, Quebec",,4.5
2021,"Persons 18 to 64 years","Québec, Quebec",,4.8
2022,"Persons 18 to 64 years","Québec, Quebec",,7.3
2023,"Persons 18 to 64 years","Québec, Quebec",,7.1
2015,"Persons 65 years and over","Québec, Quebec",,9.3
2016,"Persons 65 years and over","Québec, Quebec",,5.4
2017,"Persons 65 years and over","Québec, Quebec",,4.7
2018,"Persons 65 years and over","Québec, Quebec",,5.8
2019,"Persons 65 years and over","Québec, Quebec",,9
2021,"Persons 65 years and over","Québec, Quebec",,3.9
2022,"Persons 65 years and over","Québec, Quebec",,2.7
2023,"Persons 65 years and over","Québec, Quebec",,2
2018,"Persons under 18 years","Québec, Quebec",,6.3
2022,"Persons under 18 years","Québec, Quebec",,3.6
2023,"Persons under 18 years","Québec, Quebec",,2.8
2015,"Women+","Québec, Quebec",,8
2016,"Women+","Québec, Quebec",,7.4
2017,"Women+","Québec, Quebec",,5.3
2018,"Women+","Québec, Quebec",,8
2019,"Women+","Québec, Quebec",,8
2020,"Women+","Québec, Quebec",,3.1
2021,"Women+","Québec, Quebec",,3.6
2022,"Women+","Québec, Quebec",,4.7
2023,"Women+","Québec, Quebec",,5.3
2015,"Women+, 18 to 64 years","Québec, Quebec",,9.3
2016,"Women+, 18 to 64 years","Québec, Quebec",,7.5
2017,"Women+, 18 to 64 years","Québec, Quebec",,6.5
2018,"Women+, 18 to 64 years","Québec, Quebec",,9.9
2019,"Women+, 18 to 64 years","Québec, Quebec",,10.4
2020,"Women+, 18 to 64 years","Québec, Quebec",,4.4
2021,"Women+, 18 to 64 years","Québec, Quebec",,4.5
2022,"Women+, 18 to 64 years","Québec, Quebec",,6
2023,"Women+, 18 to 64 years","Québec, Quebec",,7
2016,"Women+, 65 years and over","Québec, Quebec",,5.8
2021,"Women+, 65 years and over","Québec, Quebec",,3.8
2022,"Women+, 65 years and over","Québec, Quebec",,2.1
2023,"Women+, 65 years and over","Québec, Quebec",,2.3
2022,"Women+, under 18 years","Québec, Quebec",,3.9
2023,"Women+, under 18 years","Québec, Quebec",,3.8
2015,"All persons","Saskatchewan",47,12.2
2016,"All persons","Saskatchewan",47,11.1
2017,"All persons","Saskatchewan",47,11.9
2018,"All persons","Saskatchewan",47,11
2019,"All persons","Saskatchewan",47,12.1
2020,"All persons","Saskatchewan",47,6.7
2021,"All persons","Saskatchewan",47,9.1
2022,"All persons","Saskatchewan",47,11
2023,"All persons","Saskatchewan",47,12.3
2015,"Men+","Saskatchewan",47,10.8
2016,"Men+","Saskatchewan",47,10.3
2017,"Men+","Saskatchewan",47,11.6
2018,"Men+","Saskatchewan",47,10.6
2019,"Men+","Saskatchewan",47,12.5
2020,"Men+","Saskatchewan",47,7.2
2021,"Men+","Saskatchewan",47,9.1
2022,"Men+","Saskatchewan",47,10.9
2023,"Men+","Saskatchewan",47,11.8
2015,"Men+, 18 to 64 years","Saskatchewan",47,10.5
2016,"Men+, 18 to 64 years","Saskatchewan",47,10.7
2017,"Men+, 18 to 64 years","Saskatchewan",47,12.1
2018,"Men+, 18 to 64 years","Saskatchewan",47,12.2
2019,"Men+, 18 to 64 years","Saskatchewan",47,13.6
2020,"Men+, 18 to 64 years","Saskatchewan",47,8
2021,"Men+, 18 to 64 years","Saskatchewan",47,10.1
2022,"Men+, 18 to 64 years","Saskatchewan",47,11.5
2023,"Men+, 18 to 64 years","Saskatchewan",47,12.8
2015,"Men+, 65 years and over","Saskatchewan",47,4.3
2016,"Men+, 65 years and over","Saskatchewan",47,6.2
2017,"Men+, 65 years and over","Saskatchewan",47,4.8
2018,"Men+, 65 years and over","Saskatchewan",47,3.1
2019,"Men+, 65 years and over","Saskatchewan",47,6.3
2020,"Men+, 65 years and over","Saskatchewan",47,2.8
2021,"Men+, 65 years and over","Saskatchewan",47,4.3
2022,"Men+, 65 years and over","Saskatchewan",47,4.2
2023,"Men+, 65 years and over","Saskatchewan",47,3.9
2015,"Men+, under 18 years","Saskatchewan",47,15.5
2016,"Men+, under 18 years","Saskatchewan",47,11.7
2017,"Men+, under 18 years","Saskatchewan",47,14.3
2018,"Men+, under 18 years","Saskatchewan",47,10.9
2019,"Men+, under 18 years","Saskatchewan",47,13.6
2020,"Men+, under 18 years","Saskatchewan",47,7.8
2021,"Men+, under 18 years","Saskatchewan",47,9.6
2022,"Men+, under 18 years","Saskatchewan",47,14.1
2023,"Men+, under 18 years","Saskatchewan",47,15
2015,"Persons 18 to 64 years","Saskatchewan",47,12
2016,"Persons 18 to 64 years","Saskatchewan",47,11.6
2017,"Persons 18 to 64 years","Saskatchewan",47,12.5
2018,"Persons 18 to 64 years","Saskatchewan",47,12.3
2019,"Persons 18 to 64 years","Saskatchewan",47,13.3
2020,"Persons 18 to 64 years","Saskatchewan",47,7.7
2021,"Persons 18 to 64 years","Saskatchewan",47,10.4
2022,"Persons 18 to 64 years","Saskatchewan",47,11.7
2023,"Persons 18 to 64 years","Saskatchewan",47,13.4
2015,"Persons 65 years and over","Saskatchewan",47,6.1
2016,"Persons 65 years and over","Saskatchewan",47,6.9
2017,"Persons 65 years and over","Saskatchewan",47,5.5
2018,"Persons 65 years and over","Saskatchewan",47,4.6
2019,"Persons 65 years and over","Saskatchewan",47,5.9
2020,"Persons 65 years and over","Saskatchewan",47,2.9
2021,"Persons 65 years and over","Saskatchewan",47,5.5
2022,"Persons 65 years and over","Saskatchewan",47,5.1
2023,"Persons 65 years and over","Saskatchewan",47,4.9
2015,"Persons under 18 years","Saskatchewan",47,16.7
2016,"Persons under 18 years","Saskatchewan",47,12.5
2017,"Persons under 18 years","Saskatchewan",47,14.4
2018,"Persons under 18 years","Saskatchewan",47,11.8
2019,"Persons under 18 years","Saskatchewan",47,13
2020,"Persons under 18 years","Saskatchewan",47,6.6
2021,"Persons under 18 years","Saskatchewan",47,8.5
2022,"Persons under 18 years","Saskatchewan",47,13.6
2023,"Persons under 18 years","Saskatchewan",47,15.2
2015,"Women+","Saskatchewan",47,13.7
2016,"Women+","Saskatchewan",47,11.9
2017,"Women+","Saskatchewan",47,12.2
2018,"Women+","Saskatchewan",47,11.4
2019,"Women+","Saskatchewan",47,11.7
2020,"Women+","Saskatchewan",47,6.2
2021,"Women+","Saskatchewan",47,9.2
2022,"Women+","Saskatchewan",47,11
2023,"Women+","Saskatchewan",47,12.8
2015,"Women+, 18 to 64 years","Saskatchewan",47,13.7
2016,"Women+, 18 to 64 years","Saskatchewan",47,12.5
2017,"Women+, 18 to 64 years","Saskatchewan",47,13
2018,"Women+, 18 to 64 years","Saskatchewan",47,12.3
2019,"Women+, 18 to 64 years","Saskatchewan",47,13.1
2020,"Women+, 18 to 64 years","Saskatchewan",47,7.4
2021,"Women+, 18 to 64 years","Saskatchewan",47,10.7
2022,"Women+, 18 to 64 years","Saskatchewan",47,11.9
2023,"Women+, 18 to 64 years","Saskatchewan",47,13.9
2015,"Women+, 65 years and over","Saskatchewan",47,7.6
2016,"Women+, 65 years and over","Saskatchewan",47,7.5
2017,"Women+, 65 years and over","Saskatchewan",47,6.2
2018,"Women+, 65 years and over","Saskatchewan",47,6
2019,"Women+, 65 years and over","Saskatchewan",47,5.7
2020,"Women+, 65 years and over","Saskatchewan",47,3
2021,"Women+, 65 years and over","Saskatchewan",47,6.7
2022,"Women+, 65 years and over","Saskatchewan",47,5.8
2023,"Women+, 65 years and over","Saskatchewan",47,5.8
2015,"Women+, under 18 years","Saskatchewan",47,18
2016,"Women+, under 18 years","Saskatchewan",47,13.3
2017,"Women+, under 18 years","Saskatchewan",47,14.5
2018,"Women+, under 18 years","Saskatchewan",47,12.8
2019,"Women+, under 18 years","Saskatchewan",47,12.3
2020,"Women+, under 18 years","Saskatchewan",47,5.5
2021,"Women+, under 18 years","Saskatchewan",47,7.4
2022,"Women+, under 18 years","Saskatchewan",47,13
2023,"Women+, under 18 years","Saskatchewan",47,15.5
2018,"All persons","Territories",,22.6
2019,"All persons","Territories",,18.7
2020,"All persons","Territories",,16.3
2021,"All persons","Territories",,16.8
2022,"All persons","Territories",,21.4
2023,"All persons","Territories",,18.5
2018,"Men+","Territories",,21.9
2019,"Men+","Territories",,19.4
2020,"Men+","Territories",,16.6
2021,"Men+","Territories",,18.1
2022,"Men+","Territories",,22.9
2023,"Men+","Territories",,20
2018,"Men+, 18 to 64 years","Territories",,19.2
2019,"Men+, 18 to 64 years","Territories",,16.7
2020,"Men+, 18 to 64 years","Territories",,14.8
2021,"Men+, 18 to 64 years","Territories",,19
2022,"Men+, 18 to 64 years","Territories",,20.2
2023,"Men+, 18 to 64 years","Territories",,17.3
2018,"Men+, 65 years and over","Territories",,27.8
2019,"Men+, 65 years and over","Territories",,21.8
2022,"Men+, 65 years and over","Territories",,24.5
2023,"Men+, 65 years and over","Territories",,20.8
2018,"Men+, under 18 years","Territories",,26.6
2019,"Men+, under 18 years","Territories",,24.9
2020,"Men+, under 18 years","Territories",,22.3
2021,"Men+, under 18 years","Territories",,17.8
2022,"Men+, under 18 years","Territories",,28.8
2023,"Men+, under 18 years","Territories",,26
2018,"Persons 18 to 64 years","Territories",,18.6
2019,"Persons 18 to 64 years","Territories",,15.8
2020,"Persons 18 to 64 years","Territories",,14.5
2021,"Persons 18 to 64 years","Territories",,15.3
2022,"Persons 18 to 64 years","Territories",,18.5
2023,"Persons 18 to 64 years","Territories",,15.9
2018,"Persons 65 years and over","Territories",,25.2
2019,"Persons 65 years and over","Territories",,18.9
2020,"Persons 65 years and over","Territories",,9.8
2021,"Persons 65 years and over","Territories",,11.4
2022,"Persons 65 years and over","Territories",,20.4
2023,"Persons 65 years and over","Territories",,19.7
2018,"Persons under 18 years","Territories",,31.3
2019,"Persons under 18 years","Territories",,25.3
2020,"Persons under 18 years","Territories",,22.8
2021,"Persons under 18 years","Territories",,22.2
2022,"Persons under 18 years","Territories",,29.1
2023,"Persons under 18 years","Territories",,24.6
2018,"Women+","Territories",,23.3
2019,"Women+","Territories",,18
2020,"Women+","Territories",,16.1
2021,"Women+","Territories",,15.4
2022,"Women+","Territories",,19.9
2023,"Women+","Territories",,17
2018,"Women+, 18 to 64 years","Territories",,18
2019,"Women+, 18 to 64 years","Territories",,15
2020,"Women+, 18 to 64 years","Territories",,14.1
2021,"Women+, 18 to 64 years","Territories",,11.6
2022,"Women+, 18 to 64 years","Territories",,16.7
2023,"Women+, 18 to 64 years","Territories",,14.4
2018,"Women+, 65 years and over","Territories",,22.2
2019,"Women+, 65 years and over","Territories",,15.7
2022,"Women+, 65 years and over","Territories",,16
2023,"Women+, 65 years and over","Territories",,18.5
2018,"Women+, under 18 years","Territories",,36.2
2019,"Women+, under 18 years","Territories",,25.8
2020,"Women+, under 18 years","Territories",,23.3
2021,"Women+, under 18 years","Territories",,26.7
2022,"Women+, under 18 years","Territories",,29.4
2023,"Women+, under 18 years","Territories",,23.1
2015,"All persons","Toronto, Ontario",,19.2
2016,"All persons","Toronto, Ontario",,17.6
2017,"All persons","Toronto, Ontario",,14.4
2018,"All persons","Toronto, Ontario",,13.9
2019,"All persons","Toronto, Ontario",,13.1
2020,"All persons","Toronto, Ontario",,8.7
2021,"All persons","Toronto, Ontario",,9.6
2022,"All persons","Toronto, Ontario",,13
2023,"All persons","Toronto, Ontario",,13.9
2015,"Men+","Toronto, Ontario",,18.6
2016,"Men+","Toronto, Ontario",,15.9
2017,"Men+","Toronto, Ontario",,14.3
2018,"Men+","Toronto, Ontario",,14.9
2019,"Men+","Toronto, Ontario",,12.2
2020,"Men+","Toronto, Ontario",,8.8
2021,"Men+","Toronto, Ontario",,9.4
2022,"Men+","Toronto, Ontario",,13
2023,"Men+","Toronto, Ontario",,13.9
2015,"Men+, 18 to 64 years","Toronto, Ontario",,19.4
2016,"Men+, 18 to 64 years","Toronto, Ontario",,16.7
2017,"Men+, 18 to 64 years","Toronto, Ontario",,15.7
2018,"Men+, 18 to 64 years","Toronto, Ontario",,16.1
2019,"Men+, 18 to 64 years","Toronto, Ontario",,12
2020,"Men+, 18 to 64 years","Toronto, Ontario",,9.7
2021,"Men+, 18 to 64 years","Toronto, Ontario",,10
2022,"Men+, 18 to 64 years","Toronto, Ontario",,13.5
2023,"Men+, 18 to 64 years","Toronto, Ontario",,14.4
2015,"Men+, 65 years and over","Toronto, Ontario",,6.5
2016,"Men+, 65 years and over","Toronto, Ontario",,11
2017,"Men+, 65 years and over","Toronto, Ontario",,7.7
2018,"Men+, 65 years and over","Toronto, Ontario",,8.5
2019,"Men+, 65 years and over","Toronto, Ontario",,7.9
2020,"Men+, 65 years and over","Toronto, Ontario",,4.3
2021,"Men+, 65 years and over","Toronto, Ontario",,7.3
2022,"Men+, 65 years and over","Toronto, Ontario",,8.3
2023,"Men+, 65 years and over","Toronto, Ontario",,8.4
2015,"Men+, under 18 years","Toronto, Ontario",,22.9
2016,"Men+, under 18 years","Toronto, Ontario",,16.8
2017,"Men+, under 18 years","Toronto, Ontario",,14
2018,"Men+, under 18 years","Toronto, Ontario",,15.4
2019,"Men+, under 18 years","Toronto, Ontario",,15.7
2020,"Men+, under 18 years","Toronto, Ontario",,8.9
2021,"Men+, under 18 years","Toronto, Ontario",,8.7
2022,"Men+, under 18 years","Toronto, Ontario",,14.8
2023,"Men+, under 18 years","Toronto, Ontario",,16.6
2015,"Persons 18 to 64 years","Toronto, Ontario",,19.9
2016,"Persons 18 to 64 years","Toronto, Ontario",,18.2
2017,"Persons 18 to 64 years","Toronto, Ontario",,15.6
2018,"Persons 18 to 64 years","Toronto, Ontario",,15.1
2019,"Persons 18 to 64 years","Toronto, Ontario",,13.2
2020,"Persons 18 to 64 years","Toronto, Ontario",,9.6
2021,"Persons 18 to 64 years","Toronto, Ontario",,10.2
2022,"Persons 18 to 64 years","Toronto, Ontario",,13.7
2023,"Persons 18 to 64 years","Toronto, Ontario",,14.6
2015,"Persons 65 years and over","Toronto, Ontario",,8.6
2016,"Persons 65 years and over","Toronto, Ontario",,9.8
2017,"Persons 65 years and over","Toronto, Ontario",,7.2
2018,"Persons 65 years and over","Toronto, Ontario",,7.7
2019,"Persons 65 years and over","Toronto, Ontario",,8.2
2020,"Persons 65 years and over","Toronto, Ontario",,4.3
2021,"Persons 65 years and over","Toronto, Ontario",,7.3
2022,"Persons 65 years and over","Toronto, Ontario",,9.4
2023,"Persons 65 years and over","Toronto, Ontario",,8
2015,"Persons under 18 years","Toronto, Ontario",,23.9
2016,"Persons under 18 years","Toronto, Ontario",,21
2017,"Persons under 18 years","Toronto, Ontario",,15.4
2018,"Persons under 18 years","Toronto, Ontario",,14.5
2019,"Persons under 18 years","Toronto, Ontario",,16.6
2020,"Persons under 18 years","Toronto, Ontario",,9.1
2021,"Persons under 18 years","Toronto, Ontario",,9.1
2022,"Persons under 18 years","Toronto, Ontario",,13.7
2023,"Persons under 18 years","Toronto, Ontario",,16.4
