Year,Age at time of death,Sex,Causes of death,Value
2021,75 to 84 years,Males,Pneumoconioses and chemical effects,6.3
2021,75 to 84 years,Males,Pneumonitis due to solids and liquids,29.2
2021,75 to 84 years,Females,Malignant neoplasms,960.3
2021,75 to 84 years,Females,Diabetes mellitus,81.1
2021,75 to 84 years,Females,Diseases of heart,492.7
2021,75 to 84 years,Females,Essential hypertension and hypertensive renal disease,17.2
2021,75 to 84 years,Females,Cerebrovascular diseases,167.1
2021,75 to 84 years,Females,Atherosclerosis,4.6
2021,75 to 84 years,Females,Aortic aneurysm and dissection,16.6
2021,75 to 84 years,Females,Chronic lower respiratory diseases,154.9
2021,75 to 84 years,Females,Pneumoconioses and chemical effects,0.3
2021,75 to 84 years,Females,Pneumonitis due to solids and liquids,14.3
2021,75 to 79 years,Both sexes,Malignant neoplasms,1000.2
2021,75 to 79 years,Both sexes,Diabetes mellitus,78.5
2021,75 to 79 years,Both sexes,Diseases of heart,494.6
2021,75 to 79 years,Both sexes,Essential hypertension and hypertensive renal disease,13.5
2021,75 to 79 years,Both sexes,Cerebrovascular diseases,134.0
2021,75 to 79 years,Both sexes,Atherosclerosis,4.8
2021,75 to 79 years,Both sexes,Aortic aneurysm and dissection,17.2
2021,75 to 79 years,Both sexes,Chronic lower respiratory diseases,144.8
2021,75 to 79 years,Both sexes,Pneumoconioses and chemical effects,2.6
2021,75 to 79 years,Both sexes,Pneumonitis due to solids and liquids,14.8
2021,75 to 79 years,Males,Malignant neoplasms,1180.9
2021,75 to 79 years,Males,Diabetes mellitus,98.3
2021,75 to 79 years,Males,Diseases of heart,646.4
2021,75 to 79 years,Males,Essential hypertension and hypertensive renal disease,15.5
2021,75 to 79 years,Males,Cerebrovascular diseases,153.5
2021,75 to 79 years,Males,Atherosclerosis,5.5
2021,75 to 79 years,Males,Aortic aneurysm and dissection,22.2
2021,75 to 79 years,Males,Chronic lower respiratory diseases,159.6
2021,75 to 79 years,Males,Pneumoconioses and chemical effects,5.2
2021,75 to 79 years,Males,Pneumonitis due to solids and liquids,20.7
2021,75 to 79 years,Females,Malignant neoplasms,841.0
2021,75 to 79 years,Females,Diabetes mellitus,61.1
2021,75 to 79 years,Females,Diseases of heart,360.9
2021,75 to 79 years,Females,Essential hypertension and hypertensive renal disease,11.7
2021,75 to 79 years,Females,Cerebrovascular diseases,116.8
2021,75 to 79 years,Females,Atherosclerosis,4.1
2021,75 to 79 years,Females,Aortic aneurysm and dissection,12.8
2021,75 to 79 years,Females,Chronic lower respiratory diseases,131.7
2021,75 to 79 years,Females,Pneumoconioses and chemical effects,0.3
2021,75 to 79 years,Females,Pneumonitis due to solids and liquids,9.5
2021,80 to 84 years,Both sexes,Malignant neoplasms,1392.4
2021,80 to 84 years,Both sexes,Diabetes mellitus,132.9
2021,80 to 84 years,Both sexes,Diseases of heart,879.6
2021,80 to 84 years,Both sexes,Essential hypertension and hypertensive renal disease,27.4
2021,80 to 84 years,Both sexes,Cerebrovascular diseases,258.5
2021,80 to 84 years,Both sexes,Atherosclerosis,7.7
2021,80 to 84 years,Both sexes,Aortic aneurysm and dissection,28.6
2021,80 to 84 years,Both sexes,Chronic lower respiratory diseases,219.9
2021,80 to 84 years,Both sexes,Pneumoconioses and chemical effects,3.7
2021,80 to 84 years,Both sexes,Pneumonitis due to solids and liquids,30.8
2021,80 to 84 years,Males,Malignant neoplasms,1716.5
2021,80 to 84 years,Males,Diabetes mellitus,161.3
2021,80 to 84 years,Males,Diseases of heart,1124.2
2021,80 to 84 years,Males,Essential hypertension and hypertensive renal disease,30.2
2021,80 to 84 years,Males,Cerebrovascular diseases,281.4
2021,80 to 84 years,Males,Atherosclerosis,10.7
2021,80 to 84 years,Males,Aortic aneurysm and dissection,36.6
2021,80 to 84 years,Males,Chronic lower respiratory diseases,259.2
2021,80 to 84 years,Males,Pneumoconioses and chemical effects,8.0
2021,80 to 84 years,Males,Pneumonitis due to solids and liquids,42.8
2021,80 to 84 years,Females,Malignant neoplasms,1133.8
2021,80 to 84 years,Females,Diabetes mellitus,110.2
2021,80 to 84 years,Females,Diseases of heart,684.4
2021,80 to 84 years,Females,Essential hypertension and hypertensive renal disease,25.2
2021,80 to 84 years,Females,Cerebrovascular diseases,240.2
2021,80 to 84 years,Females,Atherosclerosis,5.3
2021,80 to 84 years,Females,Aortic aneurysm and dissection,22.2
2021,80 to 84 years,Females,Chronic lower respiratory diseases,188.5
2021,80 to 84 years,Females,Pneumoconioses and chemical effects,0.2
2021,80 to 84 years,Females,Pneumonitis due to solids and liquids,21.1
2021,85 and over,Both sexes,Malignant neoplasms,2048.9
2021,85 and over,Both sexes,Diabetes mellitus,263.2
2021,85 and over,Both sexes,Diseases of heart,2797.1
2021,85 and over,Both sexes,Essential hypertension and hypertensive renal disease,142.7
2021,85 and over,Both sexes,Cerebrovascular diseases,722.1
2021,85 and over,Both sexes,Atherosclerosis,28.4
2021,85 and over,Both sexes,Aortic aneurysm and dissection,57.3
2021,85 and over,Both sexes,Chronic lower respiratory diseases,408.3
2021,85 and over,Both sexes,Pneumoconioses and chemical effects,4.5
2021,85 and over,Both sexes,Pneumonitis due to solids and liquids,130.9
2021,85 and over,Males,Malignant neoplasms,2732.4
2021,85 and over,Males,Diabetes mellitus,312.2
2021,85 and over,Males,Diseases of heart,3102.6
2021,85 and over,Males,Essential hypertension and hypertensive renal disease,120.2
2021,85 and over,Males,Cerebrovascular diseases,682.4
2021,85 and over,Males,Atherosclerosis,27.1
2021,85 and over,Males,Aortic aneurysm and dissection,72.7
2021,85 and over,Males,Chronic lower respiratory diseases,503.0
2021,85 and over,Males,Pneumoconioses and chemical effects,11.7
2021,85 and over,Males,Pneumonitis due to solids and liquids,192.3
2021,85 and over,Females,Malignant neoplasms,1644.3
2021,85 and over,Females,Diabetes mellitus,234.2
2021,85 and over,Females,Diseases of heart,2616.2
2021,85 and over,Females,Essential hypertension and hypertensive renal disease,156.0
2021,85 and over,Females,Cerebrovascular diseases,745.5
2021,85 and over,Females,Atherosclerosis,29.2
2021,85 and over,Females,Aortic aneurysm and dissection,48.2
2021,85 and over,Females,Chronic lower respiratory diseases,352.2
2021,85 and over,Females,Pneumoconioses and chemical effects,0.3
2021,85 and over,Females,Pneumonitis due to solids and liquids,94.5
2021,85 to 89 years,Both sexes,Malignant neoplasms,1880.2
2021,85 to 89 years,Both sexes,Diabetes mellitus,206.9
2021,85 to 89 years,Both sexes,Diseases of heart,1782.1
2021,85 to 89 years,Both sexes,Essential hypertension and hypertensive renal disease,72.6
2021,85 to 89 years,Both sexes,Cerebrovascular diseases,489.6
2021,85 to 89 years,Both sexes,Atherosclerosis,16.2
2021,85 to 89 years,Both sexes,Aortic aneurysm and dissection,47.3
2021,85 to 89 years,Both sexes,Chronic lower respiratory diseases,333.7
2021,85 to 89 years,Both sexes,Pneumoconioses and chemical effects,4.2
2021,85 to 89 years,Both sexes,Pneumonitis due to solids and liquids,79.3
2021,85 to 89 years,Males,Malignant neoplasms,2459.3
2021,85 to 89 years,Males,Diabetes mellitus,249.7
2021,85 to 89 years,Males,Diseases of heart,2178.2
2021,85 to 89 years,Males,Essential hypertension and hypertensive renal disease,81.8
2021,85 to 89 years,Males,Cerebrovascular diseases,510.7
2021,85 to 89 years,Males,Atherosclerosis,17.8
2021,85 to 89 years,Males,Aortic aneurysm and dissection,57.5
2021,85 to 89 years,Males,Chronic lower respiratory diseases,400.8
2021,85 to 89 years,Males,Pneumoconioses and chemical effects,9.8
2021,85 to 89 years,Males,Pneumonitis due to solids and liquids,117.8
2021,85 to 89 years,Females,Malignant neoplasms,1483.4
2021,85 to 89 years,Females,Diabetes mellitus,177.5
2021,85 to 89 years,Females,Diseases of heart,1510.6
2021,85 to 89 years,Females,Essential hypertension and hypertensive renal disease,66.3
2021,85 to 89 years,Females,Cerebrovascular diseases,475.2
2021,85 to 89 years,Females,Atherosclerosis,15.1
2021,85 to 89 years,Females,Aortic aneurysm and dissection,40.4
2021,85 to 89 years,Females,Chronic lower respiratory diseases,287.8
2021,85 to 89 years,Females,Pneumoconioses and chemical effects,0.3
2021,85 to 89 years,Females,Pneumonitis due to solids and liquids,52.9
2021,90 years and over,Both sexes,Malignant neoplasms,2304.7
2021,90 years and over,Both sexes,Diabetes mellitus,348.7
2021,90 years and over,Both sexes,Diseases of heart,4336.5
2021,90 years and over,Both sexes,Essential hypertension and hypertensive renal disease,248.9
2021,90 years and over,Both sexes,Cerebrovascular diseases,1074.6
2021,90 years and over,Both sexes,Atherosclerosis,47.0
2021,90 years and over,Both sexes,Aortic aneurysm and dissection,72.4
2021,90 years and over,Both sexes,Chronic lower respiratory diseases,521.4
2021,90 years and over,Both sexes,Pneumoconioses and chemical effects,4.9
2021,90 years and over,Both sexes,Pneumonitis due to solids and liquids,209.1
2021,90 years and over,Males,Malignant neoplasms,3260.6
2021,90 years and over,Males,Diabetes mellitus,433.1
2021,90 years and over,Males,Diseases of heart,4890.0
2021,90 years and over,Males,Essential hypertension and hypertensive renal disease,194.4
2021,90 years and over,Males,Cerebrovascular diseases,1014.5
2021,90 years and over,Males,Atherosclerosis,45.2
2021,90 years and over,Males,Aortic aneurysm and dissection,102.2
2021,90 years and over,Males,Chronic lower respiratory diseases,700.8
2021,90 years and over,Males,Pneumoconioses and chemical effects,15.4
2021,90 years and over,Males,Pneumonitis due to solids and liquids,336.4
2021,90 years and over,Females,Malignant neoplasms,1857.0
2021,90 years and over,Females,Diabetes mellitus,309.1
2021,90 years and over,Females,Diseases of heart,4077.3
2021,90 years and over,Females,Essential hypertension and hypertensive renal disease,274.4
2021,90 years and over,Females,Cerebrovascular diseases,1102.7
2021,90 years and over,Females,Atherosclerosis,47.9
2021,90 years and over,Females,Aortic aneurysm and dissection,58.4
2021,90 years and over,Females,Chronic lower respiratory diseases,437.5
2021,90 years and over,Females,Pneumoconioses and chemical effects,0.0
2021,90 years and over,Females,Pneumonitis due to solids and liquids,149.5
2022,All ages,Both sexes,Malignant neoplasms,211.7
2022,All ages,Both sexes,Diabetes mellitus,19.4
2022,All ages,Both sexes,Diseases of heart,147.3
2022,All ages,Both sexes,Essential hypertension and hypertensive renal disease,5.3
2022,All ages,Both sexes,Cerebrovascular diseases,35.7
2022,All ages,Both sexes,Atherosclerosis,1.2
2022,All ages,Both sexes,Aortic aneurysm and dissection,3.9
2022,All ages,Both sexes,Chronic lower respiratory diseases,32.0
2022,All ages,Both sexes,Pneumoconioses and chemical effects,0.3
2022,All ages,Both sexes,Pneumonitis due to solids and liquids,5.4
2022,All ages,Males,Malignant neoplasms,224.2
2022,All ages,Males,Diabetes mellitus,22.0
2022,All ages,Males,Diseases of heart,163.7
2022,All ages,Males,Essential hypertension and hypertensive renal disease,4.0
2022,All ages,Males,Cerebrovascular diseases,32.1
2022,All ages,Males,Atherosclerosis,1.1
2022,All ages,Males,Aortic aneurysm and dissection,4.9
2022,All ages,Males,Chronic lower respiratory diseases,32.1
2022,All ages,Males,Pneumoconioses and chemical effects,0.5
2022,All ages,Males,Pneumonitis due to solids and liquids,6.5
2022,All ages,Females,Malignant neoplasms,199.3
2022,All ages,Females,Diabetes mellitus,16.8
2022,All ages,Females,Diseases of heart,131.1
2022,All ages,Females,Essential hypertension and hypertensive renal disease,6.6
2022,All ages,Females,Cerebrovascular diseases,39.4
2022,All ages,Females,Atherosclerosis,1.3
2022,All ages,Females,Aortic aneurysm and dissection,2.9
2022,All ages,Females,Chronic lower respiratory diseases,32.0
2022,All ages,Females,Pneumoconioses and chemical effects,0.0
2022,All ages,Females,Pneumonitis due to solids and liquids,4.3
2022,1 to 14 years,Both sexes,Malignant neoplasms,2.1
2022,1 to 14 years,Both sexes,Diabetes mellitus,0.1
2022,1 to 14 years,Both sexes,Diseases of heart,0.3
2022,1 to 14 years,Both sexes,Essential hypertension and hypertensive renal disease,0.0
2022,1 to 14 years,Both sexes,Cerebrovascular diseases,0.2
2022,1 to 14 years,Both sexes,Atherosclerosis,0.0
2022,1 to 14 years,Both sexes,Aortic aneurysm and dissection,0.0
2022,1 to 14 years,Both sexes,Chronic lower respiratory diseases,0.1
2022,1 to 14 years,Both sexes,Pneumoconioses and chemical effects,0.0
2022,1 to 14 years,Both sexes,Pneumonitis due to solids and liquids,0.1
2022,1 to 14 years,Males,Malignant neoplasms,2.1
2022,1 to 14 years,Males,Diabetes mellitus,0.2
2022,1 to 14 years,Males,Diseases of heart,0.3
2022,1 to 14 years,Males,Essential hypertension and hypertensive renal disease,0.0
2022,1 to 14 years,Males,Cerebrovascular diseases,0.2
2022,1 to 14 years,Males,Atherosclerosis,0.0
2022,1 to 14 years,Males,Aortic aneurysm and dissection,0.0
2022,1 to 14 years,Males,Chronic lower respiratory diseases,0.2
2022,1 to 14 years,Males,Pneumoconioses and chemical effects,0.0
2022,1 to 14 years,Males,Pneumonitis due to solids and liquids,0.1
2022,1 to 14 years,Females,Malignant neoplasms,2.1
2022,1 to 14 years,Females,Diabetes mellitus,0.0
2022,1 to 14 years,Females,Diseases of heart,0.4
2022,1 to 14 years,Females,Essential hypertension and hypertensive renal disease,0.0
2022,1 to 14 years,Females,Cerebrovascular diseases,0.1
2022,1 to 14 years,Females,Atherosclerosis,0.0
2022,1 to 14 years,Females,Aortic aneurysm and dissection,0.0
2022,1 to 14 years,Females,Chronic lower respiratory diseases,0.0
2022,1 to 14 years,Females,Pneumoconioses and chemical effects,0.0
2022,1 to 14 years,Females,Pneumonitis due to solids and liquids,0.0
2022,1 to 4 years,Both sexes,Malignant neoplasms,2.0
2022,1 to 4 years,Both sexes,Diabetes mellitus,0.0
2022,1 to 4 years,Both sexes,Diseases of heart,0.3
2022,1 to 4 years,Both sexes,Essential hypertension and hypertensive renal disease,0.0
2022,1 to 4 years,Both sexes,Cerebrovascular diseases,0.1
2022,1 to 4 years,Both sexes,Atherosclerosis,0.0
2022,1 to 4 years,Both sexes,Aortic aneurysm and dissection,0.0
2022,1 to 4 years,Both sexes,Chronic lower respiratory diseases,0.1
2022,1 to 4 years,Both sexes,Pneumoconioses and chemical effects,0.0
2022,1 to 4 years,Both sexes,Pneumonitis due to solids and liquids,0.1
2022,1 to 4 years,Males,Malignant neoplasms,1.9
2022,1 to 4 years,Males,Diabetes mellitus,0.0
2022,1 to 4 years,Males,Diseases of heart,0.1
2022,1 to 4 years,Males,Essential hypertension and hypertensive renal disease,0.0
2022,1 to 4 years,Males,Cerebrovascular diseases,0.1
2022,1 to 4 years,Males,Atherosclerosis,0.0
2022,1 to 4 years,Males,Aortic aneurysm and dissection,0.0
2022,1 to 4 years,Males,Chronic lower respiratory diseases,0.3
2022,1 to 4 years,Males,Pneumoconioses and chemical effects,0.0
2022,1 to 4 years,Males,Pneumonitis due to solids and liquids,0.1
2022,1 to 4 years,Females,Malignant neoplasms,2.0
2022,1 to 4 years,Females,Diabetes mellitus,0.0
2022,1 to 4 years,Females,Diseases of heart,0.5
2022,1 to 4 years,Females,Essential hypertension and hypertensive renal disease,0.0
2022,1 to 4 years,Females,Cerebrovascular diseases,0.1
2022,1 to 4 years,Females,Atherosclerosis,0.0
2022,1 to 4 years,Females,Aortic aneurysm and dissection,0.0
2022,1 to 4 years,Females,Chronic lower respiratory diseases,0.0
2022,1 to 4 years,Females,Pneumoconioses and chemical effects,0.0
2022,1 to 4 years,Females,Pneumonitis due to solids and liquids,0.0
2022,5 to 9 years,Both sexes,Malignant neoplasms,2.2
2022,5 to 9 years,Both sexes,Diabetes mellitus,0.0
2022,5 to 9 years,Both sexes,Diseases of heart,0.1
2022,5 to 9 years,Both sexes,Essential hypertension and hypertensive renal disease,0.0
2022,5 to 9 years,Both sexes,Cerebrovascular diseases,0.0
2022,5 to 9 years,Both sexes,Atherosclerosis,0.0
2022,5 to 9 years,Both sexes,Aortic aneurysm and dissection,0.0
2022,5 to 9 years,Both sexes,Chronic lower respiratory diseases,0.0
2022,5 to 9 years,Both sexes,Pneumoconioses and chemical effects,0.0
2022,5 to 9 years,Both sexes,Pneumonitis due to solids and liquids,0.0
2022,5 to 9 years,Males,Malignant neoplasms,2.3
2022,5 to 9 years,Males,Diabetes mellitus,0.0
2022,5 to 9 years,Males,Diseases of heart,0.1
2022,5 to 9 years,Males,Essential hypertension and hypertensive renal disease,0.0
2022,5 to 9 years,Males,Cerebrovascular diseases,0.0
2022,5 to 9 years,Males,Atherosclerosis,0.0
2022,5 to 9 years,Males,Aortic aneurysm and dissection,0.0
2022,5 to 9 years,Males,Chronic lower respiratory diseases,0.0
2022,5 to 9 years,Males,Pneumoconioses and chemical effects,0.0
2022,5 to 9 years,Males,Pneumonitis due to solids and liquids,0.0
2022,5 to 9 years,Females,Malignant neoplasms,2.1
2022,5 to 9 years,Females,Diabetes mellitus,0.0
2022,5 to 9 years,Females,Diseases of heart,0.2
2022,5 to 9 years,Females,Essential hypertension and hypertensive renal disease,0.0
2022,5 to 9 years,Females,Cerebrovascular diseases,0.0
2022,5 to 9 years,Females,Atherosclerosis,0.0
2022,5 to 9 years,Females,Aortic aneurysm and dissection,0.0
2022,5 to 9 years,Females,Chronic lower respiratory diseases,0.0
2022,5 to 9 years,Females,Pneumoconioses and chemical effects,0.0
2022,5 to 9 years,Females,Pneumonitis due to solids and liquids,0.0
2022,10 to 14 years,Both sexes,Malignant neoplasms,2.1
2022,10 to 14 years,Both sexes,Diabetes mellitus,0.1
2022,10 to 14 years,Both sexes,Diseases of heart,0.5
2022,10 to 14 years,Both sexes,Essential hypertension and hypertensive renal disease,0.0
2022,10 to 14 years,Both sexes,Cerebrovascular diseases,0.2
2022,10 to 14 years,Both sexes,Atherosclerosis,0.0
2022,10 to 14 years,Both sexes,Aortic aneurysm and dissection,0.0
2022,10 to 14 years,Both sexes,Chronic lower respiratory diseases,0.0
2022,10 to 14 years,Both sexes,Pneumoconioses and chemical effects,0.0
2022,10 to 14 years,Both sexes,Pneumonitis due to solids and liquids,0.0
2022,10 to 14 years,Males,Malignant neoplasms,2.0
2022,10 to 14 years,Males,Diabetes mellitus,0.2
2022,10 to 14 years,Males,Diseases of heart,0.6
2022,10 to 14 years,Males,Essential hypertension and hypertensive renal disease,0.0
2022,10 to 14 years,Males,Cerebrovascular diseases,0.3
2022,10 to 14 years,Males,Atherosclerosis,0.0
2022,10 to 14 years,Males,Aortic aneurysm and dissection,0.0
2022,10 to 14 years,Males,Chronic lower respiratory diseases,0.1
2022,10 to 14 years,Males,Pneumoconioses and chemical effects,0.0
2022,10 to 14 years,Males,Pneumonitis due to solids and liquids,0.0
2022,10 to 14 years,Females,Malignant neoplasms,2.2
2022,10 to 14 years,Females,Diabetes mellitus,0.0
2022,10 to 14 years,Females,Diseases of heart,0.4
2022,10 to 14 years,Females,Essential hypertension and hypertensive renal disease,0.0
2022,10 to 14 years,Females,Cerebrovascular diseases,0.1
2022,10 to 14 years,Females,Atherosclerosis,0.0
2022,10 to 14 years,Females,Aortic aneurysm and dissection,0.0
2022,10 to 14 years,Females,Chronic lower respiratory diseases,0.0
2022,10 to 14 years,Females,Pneumoconioses and chemical effects,0.0
2022,10 to 14 years,Females,Pneumonitis due to solids and liquids,0.0
2022,15 to 24,Both sexes,Malignant neoplasms,2.8
2022,15 to 24,Both sexes,Diabetes mellitus,0.3
2022,15 to 24,Both sexes,Diseases of heart,0.8
2022,15 to 24,Both sexes,Essential hypertension and hypertensive renal disease,0.1
2022,15 to 24,Both sexes,Cerebrovascular diseases,0.2
2022,15 to 24,Both sexes,Atherosclerosis,0.0
2022,15 to 24,Both sexes,Aortic aneurysm and dissection,0.1
2022,15 to 24,Both sexes,Chronic lower respiratory diseases,0.0
2022,15 to 24,Both sexes,Pneumoconioses and chemical effects,0.0
2022,15 to 24,Both sexes,Pneumonitis due to solids and liquids,0.1
2022,15 to 24,Males,Malignant neoplasms,3.0
2022,15 to 24,Males,Diabetes mellitus,0.4
2022,15 to 24,Males,Diseases of heart,1.0
2022,15 to 24,Males,Essential hypertension and hypertensive renal disease,0.1
2022,15 to 24,Males,Cerebrovascular diseases,0.2
2022,15 to 24,Males,Atherosclerosis,0.0
2022,15 to 24,Males,Aortic aneurysm and dissection,0.1
2022,15 to 24,Males,Chronic lower respiratory diseases,0.0
2022,15 to 24,Males,Pneumoconioses and chemical effects,0.0
2022,15 to 24,Males,Pneumonitis due to solids and liquids,0.2
2022,15 to 24,Females,Malignant neoplasms,2.6
2022,15 to 24,Females,Diabetes mellitus,0.3
2022,15 to 24,Females,Diseases of heart,0.6
2022,15 to 24,Females,Essential hypertension and hypertensive renal disease,0.1
2022,15 to 24,Females,Cerebrovascular diseases,0.3
2022,15 to 24,Females,Atherosclerosis,0.0
2022,15 to 24,Females,Aortic aneurysm and dissection,0.2
2022,15 to 24,Females,Chronic lower respiratory diseases,0.1
2022,15 to 24,Females,Pneumoconioses and chemical effects,0.0
2022,15 to 24,Females,Pneumonitis due to solids and liquids,0.1
2022,15 to 19 years,Both sexes,Malignant neoplasms,2.6
2022,15 to 19 years,Both sexes,Diabetes mellitus,0.3
2022,15 to 19 years,Both sexes,Diseases of heart,0.6
2022,15 to 19 years,Both sexes,Essential hypertension and hypertensive renal disease,0.0
2022,15 to 19 years,Both sexes,Cerebrovascular diseases,0.2
2022,15 to 19 years,Both sexes,Atherosclerosis,0.0
2022,15 to 19 years,Both sexes,Aortic aneurysm and dissection,0.0
2022,15 to 19 years,Both sexes,Chronic lower respiratory diseases,0.0
2022,15 to 19 years,Both sexes,Pneumoconioses and chemical effects,0.0
2022,15 to 19 years,Both sexes,Pneumonitis due to solids and liquids,0.0
2022,15 to 19 years,Males,Malignant neoplasms,3.1
2022,15 to 19 years,Males,Diabetes mellitus,0.5
2022,15 to 19 years,Males,Diseases of heart,0.8
2022,15 to 19 years,Males,Essential hypertension and hypertensive renal disease,0.0
2022,15 to 19 years,Males,Cerebrovascular diseases,0.1
2022,15 to 19 years,Males,Atherosclerosis,0.0
2022,15 to 19 years,Males,Aortic aneurysm and dissection,0.0
2022,15 to 19 years,Males,Chronic lower respiratory diseases,0.0
2022,15 to 19 years,Males,Pneumoconioses and chemical effects,0.0
2022,15 to 19 years,Males,Pneumonitis due to solids and liquids,0.1
2022,15 to 19 years,Females,Malignant neoplasms,2.1
2022,15 to 19 years,Females,Diabetes mellitus,0.2
2022,15 to 19 years,Females,Diseases of heart,0.3
2022,15 to 19 years,Females,Essential hypertension and hypertensive renal disease,0.0
2022,15 to 19 years,Females,Cerebrovascular diseases,0.3
2022,15 to 19 years,Females,Atherosclerosis,0.0
2022,15 to 19 years,Females,Aortic aneurysm and dissection,0.0
2022,15 to 19 years,Females,Chronic lower respiratory diseases,0.0
2022,15 to 19 years,Females,Pneumoconioses and chemical effects,0.0
2022,15 to 19 years,Females,Pneumonitis due to solids and liquids,0.0
2022,20 to 24 years,Both sexes,Malignant neoplasms,3.0
2022,20 to 24 years,Both sexes,Diabetes mellitus,0.4
2022,20 to 24 years,Both sexes,Diseases of heart,1.0
2022,20 to 24 years,Both sexes,Essential hypertension and hypertensive renal disease,0.1
2022,20 to 24 years,Both sexes,Cerebrovascular diseases,0.3
2022,20 to 24 years,Both sexes,Atherosclerosis,0.0
2022,20 to 24 years,Both sexes,Aortic aneurysm and dissection,0.1
2022,20 to 24 years,Both sexes,Chronic lower respiratory diseases,0.0
2022,20 to 24 years,Both sexes,Pneumoconioses and chemical effects,0.0
2022,20 to 24 years,Both sexes,Pneumonitis due to solids and liquids,0.2
2022,20 to 24 years,Males,Malignant neoplasms,2.9
2022,20 to 24 years,Males,Diabetes mellitus,0.4
2022,20 to 24 years,Males,Diseases of heart,1.1
2022,20 to 24 years,Males,Essential hypertension and hypertensive renal disease,0.1
2022,20 to 24 years,Males,Cerebrovascular diseases,0.2
2022,20 to 24 years,Males,Atherosclerosis,0.0
2022,20 to 24 years,Males,Aortic aneurysm and dissection,0.1
2022,20 to 24 years,Males,Chronic lower respiratory diseases,0.0
2022,20 to 24 years,Males,Pneumoconioses and chemical effects,0.0
2022,20 to 24 years,Males,Pneumonitis due to solids and liquids,0.2
2022,20 to 24 years,Females,Malignant neoplasms,3.1
2022,20 to 24 years,Females,Diabetes mellitus,0.3
2022,20 to 24 years,Females,Diseases of heart,0.9
2022,20 to 24 years,Females,Essential hypertension and hypertensive renal disease,0.1
2022,20 to 24 years,Females,Cerebrovascular diseases,0.3
2022,20 to 24 years,Females,Atherosclerosis,0.0
2022,20 to 24 years,Females,Aortic aneurysm and dissection,0.2
2022,20 to 24 years,Females,Chronic lower respiratory diseases,0.1
2022,20 to 24 years,Females,Pneumoconioses and chemical effects,0.0
2022,20 to 24 years,Females,Pneumonitis due to solids and liquids,0.1
2022,25 to 34 years,Both sexes,Malignant neoplasms,6.3
2022,25 to 34 years,Both sexes,Diabetes mellitus,0.9
2022,25 to 34 years,Both sexes,Diseases of heart,2.9
2022,25 to 34 years,Both sexes,Essential hypertension and hypertensive renal disease,0.0
2022,25 to 34 years,Both sexes,Cerebrovascular diseases,0.6
2022,25 to 34 years,Both sexes,Atherosclerosis,0.0
2022,25 to 34 years,Both sexes,Aortic aneurysm and dissection,0.1
2022,25 to 34 years,Both sexes,Chronic lower respiratory diseases,0.2
2022,25 to 34 years,Both sexes,Pneumoconioses and chemical effects,0.0
2022,25 to 34 years,Both sexes,Pneumonitis due to solids and liquids,0.1
2022,25 to 34 years,Males,Malignant neoplasms,5.8
2022,25 to 34 years,Males,Diabetes mellitus,1.1
2022,25 to 34 years,Males,Diseases of heart,4.0
2022,25 to 34 years,Males,Essential hypertension and hypertensive renal disease,0.0
2022,25 to 34 years,Males,Cerebrovascular diseases,0.6
2022,25 to 34 years,Males,Atherosclerosis,0.0
2022,25 to 34 years,Males,Aortic aneurysm and dissection,0.2
2022,25 to 34 years,Males,Chronic lower respiratory diseases,0.2
2022,25 to 34 years,Males,Pneumoconioses and chemical effects,0.0
2022,25 to 34 years,Males,Pneumonitis due to solids and liquids,0.1
2022,25 to 34 years,Females,Malignant neoplasms,6.7
2022,25 to 34 years,Females,Diabetes mellitus,0.6
2022,25 to 34 years,Females,Diseases of heart,1.8
2022,25 to 34 years,Females,Essential hypertension and hypertensive renal disease,0.0
2022,25 to 34 years,Females,Cerebrovascular diseases,0.6
2022,25 to 34 years,Females,Atherosclerosis,0.0
2022,25 to 34 years,Females,Aortic aneurysm and dissection,0.1
2022,25 to 34 years,Females,Chronic lower respiratory diseases,0.2
2022,25 to 34 years,Females,Pneumoconioses and chemical effects,0.0
2022,25 to 34 years,Females,Pneumonitis due to solids and liquids,0.1
2022,25 to 29 years,Both sexes,Malignant neoplasms,4.2
2022,25 to 29 years,Both sexes,Diabetes mellitus,0.8
2022,25 to 29 years,Both sexes,Diseases of heart,2.0
2022,25 to 29 years,Both sexes,Essential hypertension and hypertensive renal disease,0.0
2022,25 to 29 years,Both sexes,Cerebrovascular diseases,0.4
2022,25 to 29 years,Both sexes,Atherosclerosis,0.0
2022,25 to 29 years,Both sexes,Aortic aneurysm and dissection,0.1
2022,25 to 29 years,Both sexes,Chronic lower respiratory diseases,0.1
2022,25 to 29 years,Both sexes,Pneumoconioses and chemical effects,0.0
2022,25 to 29 years,Both sexes,Pneumonitis due to solids and liquids,0.0
2022,25 to 29 years,Males,Malignant neoplasms,5.0
2022,25 to 29 years,Males,Diabetes mellitus,1.0
2022,25 to 29 years,Males,Diseases of heart,2.8
2022,25 to 29 years,Males,Essential hypertension and hypertensive renal disease,0.0
2022,25 to 29 years,Males,Cerebrovascular diseases,0.4
2022,25 to 29 years,Males,Atherosclerosis,0.0
2022,25 to 29 years,Males,Aortic aneurysm and dissection,0.1
2022,25 to 29 years,Males,Chronic lower respiratory diseases,0.2
2022,25 to 29 years,Males,Pneumoconioses and chemical effects,0.0
