Year,Source,Géographie,GeoCode,Value
1994,"Fabrication légère, construction et ressources forestières",Québec,24,4.471
1994,Bâtiments,Québec,24,11.621
1994,Déchets et autres,Québec,24,4.684
1994,Agriculture,Québec,24,7.347
1994,Inventaire provincial,Saskatchewan,47,68.466
1994,Exploitation pétrolière et gazière,Saskatchewan,47,30.107
1994,Transports,Saskatchewan,47,5.718
1994,Industrie lourde,Saskatchewan,47,2.767
1994,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.894
1994,Bâtiments,Saskatchewan,47,3.372
1994,Déchets et autres,Saskatchewan,47,1.146
1994,Agriculture,Saskatchewan,47,10.555
1994,Inventaire territorial,Yukon,60,0.514
1994,Exploitation pétrolière et gazière,Yukon,60,0.105
1994,Transports,Yukon,60,0.186
1994,Industrie lourde,Yukon,60,0.019
1994,"Fabrication légère, construction et ressources forestières",Yukon,60,0.041
1994,Bâtiments,Yukon,60,0.106
1994,Déchets et autres,Yukon,60,0.022
1994,Agriculture,Yukon,60,0.008
1995,Inventaire provincial,Alberta,48,206.392
1995,Exploitation pétrolière et gazière,Alberta,48,86.474
1995,Transports,Alberta,48,16.307
1995,Industrie lourde,Alberta,48,15.082
1995,"Fabrication légère, construction et ressources forestières",Alberta,48,4.892
1995,Bâtiments,Alberta,48,14.113
1995,Déchets et autres,Alberta,48,2.333
1995,Agriculture,Alberta,48,18.015
1995,Inventaire provincial,Colombie-Britannique,59,58.172
1995,Exploitation pétrolière et gazière,Colombie-Britannique,59,10.324
1995,Transports,Colombie-Britannique,59,17.439
1995,Industrie lourde,Colombie-Britannique,59,8.729
1995,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,3.892
1995,Bâtiments,Colombie-Britannique,59,8.355
1995,Déchets et autres,Colombie-Britannique,59,2.787
1995,Agriculture,Colombie-Britannique,59,2.656
1995,Exploitation pétrolière et gazière,Canada,,150.976
1995,Transports,Canada,,126.339
1995,Industrie lourde,Canada,,100.761
1995,"Fabrication légère, construction et ressources forestières",Canada,,28.058
1995,Bâtiments,Canada,,77.569
1995,Déchets et autres,Canada,,22.028
1995,Agriculture,Canada,,58.851
1995,Inventaire provincial,Manitoba,46,19.526
1995,Exploitation pétrolière et gazière,Manitoba,46,1.929
1995,Transports,Manitoba,46,5.227
1995,Industrie lourde,Manitoba,46,1.139
1995,"Fabrication légère, construction et ressources forestières",Manitoba,46,0.733
1995,Bâtiments,Manitoba,46,3.122
1995,Déchets et autres,Manitoba,46,1.058
1995,Agriculture,Manitoba,46,6.117
1995,Inventaire provincial,Nouveau-Brunswick,13,17.506
1995,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,1.347
1995,Transports,Nouveau-Brunswick,13,3.779
1995,Industrie lourde,Nouveau-Brunswick,13,1.796
1995,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.739
1995,Bâtiments,Nouveau-Brunswick,13,1.385
1995,Déchets et autres,Nouveau-Brunswick,13,0.875
1995,Agriculture,Nouveau-Brunswick,13,0.6
1995,Inventaire provincial,Terre-Neuve-et-Labrador,10,8.853
1995,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,0.987
1995,Transports,Terre-Neuve-et-Labrador,10,2.68
1995,Industrie lourde,Terre-Neuve-et-Labrador,10,1.942
1995,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.238
1995,Bâtiments,Terre-Neuve-et-Labrador,10,0.956
1995,Déchets et autres,Terre-Neuve-et-Labrador,10,0.665
1995,Agriculture,Terre-Neuve-et-Labrador,10,0.11
1995,Inventaire territorial,Territoires du Nord-Ouest,61,2.107
1995,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.24
1995,Transports,Territoires du Nord-Ouest,61,0.574
1995,Industrie lourde,Territoires du Nord-Ouest,61,0.366
1995,"Fabrication légère, construction et ressources forestières",Territoires du Nord-Ouest,61,0.051
1995,Bâtiments,Territoires du Nord-Ouest,61,0.677
1995,Déchets et autres,Territoires du Nord-Ouest,61,0.046
1995,Agriculture,Territoires du Nord-Ouest,61,0.0
1995,Inventaire provincial,Nouvelle-Écosse,12,18.893
1995,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,0.716
1995,Transports,Nouvelle-Écosse,12,4.355
1995,Industrie lourde,Nouvelle-Écosse,12,1.187
1995,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.597
1995,Bâtiments,Nouvelle-Écosse,12,2.437
1995,Déchets et autres,Nouvelle-Écosse,12,0.794
1995,Agriculture,Nouvelle-Écosse,12,0.672
1995,Inventaire provincial,Ontario,35,179.2
1995,Exploitation pétrolière et gazière,Ontario,35,12.012
1995,Transports,Ontario,35,43.226
1995,Industrie lourde,Ontario,35,44.282
1995,"Fabrication légère, construction et ressources forestières",Ontario,35,11.555
1995,Bâtiments,Ontario,35,30.895
1995,Déchets et autres,Ontario,35,8.016
1995,Agriculture,Ontario,35,11.615
1995,Inventaire provincial,Île-du-Prince-Édouard,11,1.743
1995,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
1995,Transports,Île-du-Prince-Édouard,11,0.587
1995,Industrie lourde,Île-du-Prince-Édouard,11,0.007
1995,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.131
1995,Bâtiments,Île-du-Prince-Édouard,11,0.504
1995,Déchets et autres,Île-du-Prince-Édouard,11,0.084
1995,Agriculture,Île-du-Prince-Édouard,11,0.39
1995,Inventaire provincial,Québec,24,82.003
1995,Exploitation pétrolière et gazière,Québec,24,3.905
1995,Transports,Québec,24,26.311
1995,Industrie lourde,Québec,24,23.416
1995,"Fabrication légère, construction et ressources forestières",Québec,24,4.538
1995,Bâtiments,Québec,24,11.694
1995,Déchets et autres,Québec,24,4.165
1995,Agriculture,Québec,24,7.599
1995,Inventaire provincial,Saskatchewan,47,71.975
1995,Exploitation pétrolière et gazière,Saskatchewan,47,32.891
1995,Transports,Saskatchewan,47,5.648
1995,Industrie lourde,Saskatchewan,47,2.785
1995,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.671
1995,Bâtiments,Saskatchewan,47,3.344
1995,Déchets et autres,Saskatchewan,47,1.184
1995,Agriculture,Saskatchewan,47,11.066
1995,Inventaire territorial,Yukon,60,0.58
1995,Exploitation pétrolière et gazière,Yukon,60,0.153
1995,Transports,Yukon,60,0.205
1995,Industrie lourde,Yukon,60,0.03
1995,"Fabrication légère, construction et ressources forestières",Yukon,60,0.02
1995,Bâtiments,Yukon,60,0.086
1995,Déchets et autres,Yukon,60,0.023
1995,Agriculture,Yukon,60,0.011
1996,Inventaire provincial,Alberta,48,213.36
1996,Exploitation pétrolière et gazière,Alberta,48,90.794
1996,Transports,Alberta,48,16.818
1996,Industrie lourde,Alberta,48,15.279
1996,"Fabrication légère, construction et ressources forestières",Alberta,48,5.483
1996,Bâtiments,Alberta,48,15.441
1996,Déchets et autres,Alberta,48,2.38
1996,Agriculture,Alberta,48,18.481
1996,Inventaire provincial,Colombie-Britannique,59,60.223
1996,Exploitation pétrolière et gazière,Colombie-Britannique,59,11.535
1996,Transports,Colombie-Britannique,59,18.144
1996,Industrie lourde,Colombie-Britannique,59,9.065
1996,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,4.182
1996,Bâtiments,Colombie-Britannique,59,9.043
1996,Déchets et autres,Colombie-Britannique,59,2.881
1996,Agriculture,Colombie-Britannique,59,2.715
1996,Exploitation pétrolière et gazière,Canada,,159.019
1996,Transports,Canada,,129.036
1996,Industrie lourde,Canada,,103.488
1996,"Fabrication légère, construction et ressources forestières",Canada,,28.099
1996,Bâtiments,Canada,,83.865
1996,Déchets et autres,Canada,,21.876
1996,Agriculture,Canada,,60.499
1996,Inventaire provincial,Manitoba,46,20.207
1996,Exploitation pétrolière et gazière,Manitoba,46,1.916
1996,Transports,Manitoba,46,5.242
1996,Industrie lourde,Manitoba,46,1.279
1996,"Fabrication légère, construction et ressources forestières",Manitoba,46,0.651
1996,Bâtiments,Manitoba,46,3.371
1996,Déchets et autres,Manitoba,46,1.09
1996,Agriculture,Manitoba,46,6.351
1996,Inventaire provincial,Nouveau-Brunswick,13,17.075
1996,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,1.571
1996,Transports,Nouveau-Brunswick,13,3.934
1996,Industrie lourde,Nouveau-Brunswick,13,1.883
1996,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.705
1996,Bâtiments,Nouveau-Brunswick,13,1.329
1996,Déchets et autres,Nouveau-Brunswick,13,0.888
1996,Agriculture,Nouveau-Brunswick,13,0.575
1996,Inventaire provincial,Terre-Neuve-et-Labrador,10,8.963
1996,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,1.174
1996,Transports,Terre-Neuve-et-Labrador,10,2.714
1996,Industrie lourde,Terre-Neuve-et-Labrador,10,1.958
1996,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.239
1996,Bâtiments,Terre-Neuve-et-Labrador,10,0.915
1996,Déchets et autres,Terre-Neuve-et-Labrador,10,0.667
1996,Agriculture,Terre-Neuve-et-Labrador,10,0.11
1996,Inventaire territorial,Territoires du Nord-Ouest,61,2.12
1996,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.222
1996,Transports,Territoires du Nord-Ouest,61,0.621
1996,Industrie lourde,Territoires du Nord-Ouest,61,0.498
1996,"Fabrication légère, construction et ressources forestières",Territoires du Nord-Ouest,61,0.011
1996,Bâtiments,Territoires du Nord-Ouest,61,0.604
1996,Déchets et autres,Territoires du Nord-Ouest,61,0.047
1996,Inventaire provincial,Nouvelle-Écosse,12,18.844
1996,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,0.752
1996,Transports,Nouvelle-Écosse,12,4.334
1996,Industrie lourde,Nouvelle-Écosse,12,0.987
1996,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.545
1996,Bâtiments,Nouvelle-Écosse,12,2.567
1996,Déchets et autres,Nouvelle-Écosse,12,0.805
1996,Agriculture,Nouvelle-Écosse,12,0.677
1996,Inventaire provincial,Ontario,35,187.786
1996,Exploitation pétrolière et gazière,Ontario,35,13.672
1996,Transports,Ontario,35,43.871
1996,Industrie lourde,Ontario,35,46.1
1996,"Fabrication légère, construction et ressources forestières",Ontario,35,10.649
1996,Bâtiments,Ontario,35,34.052
1996,Déchets et autres,Ontario,35,7.518
1996,Agriculture,Ontario,35,11.682
1996,Inventaire provincial,Île-du-Prince-Édouard,11,1.811
1996,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
1996,Transports,Île-du-Prince-Édouard,11,0.604
1996,Industrie lourde,Île-du-Prince-Édouard,11,0.007
1996,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.151
1996,Bâtiments,Île-du-Prince-Édouard,11,0.535
1996,Déchets et autres,Île-du-Prince-Édouard,11,0.086
1996,Agriculture,Île-du-Prince-Édouard,11,0.401
1996,Inventaire provincial,Québec,24,83.469
1996,Exploitation pétrolière et gazière,Québec,24,4.136
1996,Transports,Québec,24,26.786
1996,Industrie lourde,Québec,24,23.656
1996,"Fabrication légère, construction et ressources forestières",Québec,24,4.407
1996,Bâtiments,Québec,24,12.062
1996,Déchets et autres,Québec,24,4.263
1996,Agriculture,Québec,24,7.754
1996,Inventaire provincial,Saskatchewan,47,73.955
1996,Exploitation pétrolière et gazière,Saskatchewan,47,33.135
1996,Transports,Saskatchewan,47,5.771
1996,Industrie lourde,Saskatchewan,47,2.754
1996,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,1.064
1996,Bâtiments,Saskatchewan,47,3.873
1996,Déchets et autres,Saskatchewan,47,1.226
1996,Agriculture,Saskatchewan,47,11.746
1996,Inventaire territorial,Yukon,60,0.546
1996,Exploitation pétrolière et gazière,Yukon,60,0.113
1996,Transports,Yukon,60,0.196
1996,Industrie lourde,Yukon,60,0.022
1996,"Fabrication légère, construction et ressources forestières",Yukon,60,0.012
1996,Bâtiments,Yukon,60,0.073
1996,Déchets et autres,Yukon,60,0.024
1996,Agriculture,Yukon,60,0.008
1997,Inventaire provincial,Alberta,48,218.644
1997,Exploitation pétrolière et gazière,Alberta,48,91.884
1997,Transports,Alberta,48,17.858
1997,Industrie lourde,Alberta,48,16.417
1997,"Fabrication légère, construction et ressources forestières",Alberta,48,5.634
1997,Bâtiments,Alberta,48,14.886
1997,Déchets et autres,Alberta,48,2.435
1997,Agriculture,Alberta,48,18.752
1997,Inventaire provincial,Colombie-Britannique,59,59.374
1997,Exploitation pétrolière et gazière,Colombie-Britannique,59,10.264
1997,Transports,Colombie-Britannique,59,18.809
1997,Industrie lourde,Colombie-Britannique,59,9.178
1997,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,3.883
1997,Bâtiments,Colombie-Britannique,59,8.536
1997,Déchets et autres,Colombie-Britannique,59,2.77
1997,Agriculture,Colombie-Britannique,59,2.807
1997,Exploitation pétrolière et gazière,Canada,,160.747
1997,Transports,Canada,,133.366
1997,Industrie lourde,Canada,,103.404
1997,"Fabrication légère, construction et ressources forestières",Canada,,28.812
1997,Bâtiments,Canada,,81.402
1997,Déchets et autres,Canada,,22.0
1997,Agriculture,Canada,,61.306
1997,Inventaire provincial,Manitoba,46,20.057
1997,Exploitation pétrolière et gazière,Manitoba,46,1.798
1997,Transports,Manitoba,46,5.302
1997,Industrie lourde,Manitoba,46,1.188
1997,"Fabrication légère, construction et ressources forestières",Manitoba,46,0.703
1997,Bâtiments,Manitoba,46,3.18
1997,Déchets et autres,Manitoba,46,1.121
1997,Agriculture,Manitoba,46,6.489
1997,Inventaire provincial,Nouveau-Brunswick,13,19.647
1997,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,1.648
1997,Transports,Nouveau-Brunswick,13,3.94
1997,Industrie lourde,Nouveau-Brunswick,13,1.733
1997,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.751
1997,Bâtiments,Nouveau-Brunswick,13,1.468
1997,Déchets et autres,Nouveau-Brunswick,13,0.89
1997,Agriculture,Nouveau-Brunswick,13,0.597
1997,Inventaire provincial,Terre-Neuve-et-Labrador,10,9.542
1997,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,1.356
1997,Transports,Terre-Neuve-et-Labrador,10,2.692
1997,Industrie lourde,Terre-Neuve-et-Labrador,10,2.191
1997,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.275
1997,Bâtiments,Terre-Neuve-et-Labrador,10,0.998
1997,Déchets et autres,Terre-Neuve-et-Labrador,10,0.66
1997,Agriculture,Terre-Neuve-et-Labrador,10,0.126
1997,Inventaire territorial,Territoires du Nord-Ouest,61,1.935
1997,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.154
1997,Transports,Territoires du Nord-Ouest,61,0.614
1997,Industrie lourde,Territoires du Nord-Ouest,61,0.423
1997,"Fabrication légère, construction et ressources forestières",Territoires du Nord-Ouest,61,0.012
1997,Bâtiments,Territoires du Nord-Ouest,61,0.555
1997,Déchets et autres,Territoires du Nord-Ouest,61,0.048
1997,Agriculture,Territoires du Nord-Ouest,61,0.0
1997,Inventaire provincial,Nouvelle-Écosse,12,19.633
1997,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,0.685
1997,Transports,Nouvelle-Écosse,12,4.369
1997,Industrie lourde,Nouvelle-Écosse,12,0.858
1997,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.624
1997,Bâtiments,Nouvelle-Écosse,12,2.821
1997,Déchets et autres,Nouvelle-Écosse,12,0.775
1997,Agriculture,Nouvelle-Écosse,12,0.729
1997,Inventaire provincial,Ontario,35,193.1
1997,Exploitation pétrolière et gazière,Ontario,35,13.56
1997,Transports,Ontario,35,46.081
1997,Industrie lourde,Ontario,35,45.022
1997,"Fabrication légère, construction et ressources forestières",Ontario,35,11.016
1997,Bâtiments,Ontario,35,33.3
1997,Déchets et autres,Ontario,35,7.252
1997,Agriculture,Ontario,35,11.638
1997,Inventaire provincial,Île-du-Prince-Édouard,11,1.878
1997,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
1997,Transports,Île-du-Prince-Édouard,11,0.622
1997,Industrie lourde,Île-du-Prince-Édouard,11,0.007
1997,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.172
1997,Bâtiments,Île-du-Prince-Édouard,11,0.551
1997,Déchets et autres,Île-du-Prince-Édouard,11,0.088
1997,Agriculture,Île-du-Prince-Édouard,11,0.404
1997,Inventaire provincial,Québec,24,83.978
1997,Exploitation pétrolière et gazière,Québec,24,3.84
1997,Transports,Québec,24,27.131
1997,Industrie lourde,Québec,24,23.624
1997,"Fabrication légère, construction et ressources forestières",Québec,24,4.712
1997,Bâtiments,Québec,24,11.725
1997,Déchets et autres,Québec,24,4.678
1997,Agriculture,Québec,24,7.824
1997,Inventaire provincial,Saskatchewan,47,76.494
1997,Exploitation pétrolière et gazière,Saskatchewan,47,35.421
1997,Transports,Saskatchewan,47,5.746
1997,Industrie lourde,Saskatchewan,47,2.751
1997,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,1.013
1997,Bâtiments,Saskatchewan,47,3.316
1997,Déchets et autres,Saskatchewan,47,1.259
1997,Agriculture,Saskatchewan,47,11.933
1997,Inventaire territorial,Yukon,60,0.546
1997,Exploitation pétrolière et gazière,Yukon,60,0.136
1997,Transports,Yukon,60,0.201
1997,Industrie lourde,Yukon,60,0.013
1997,"Fabrication légère, construction et ressources forestières",Yukon,60,0.016
1997,Bâtiments,Yukon,60,0.065
1997,Déchets et autres,Yukon,60,0.024
1997,Agriculture,Yukon,60,0.008
1998,Inventaire provincial,Alberta,48,219.904
1998,Exploitation pétrolière et gazière,Alberta,48,93.533
1998,Transports,Alberta,48,18.798
1998,Industrie lourde,Alberta,48,16.674
1998,"Fabrication légère, construction et ressources forestières",Alberta,48,4.039
1998,Bâtiments,Alberta,48,14.118
1998,Déchets et autres,Alberta,48,2.593
1998,Agriculture,Alberta,48,19.154
1998,Inventaire provincial,Colombie-Britannique,59,60.484
1998,Exploitation pétrolière et gazière,Colombie-Britannique,59,11.455
1998,Transports,Colombie-Britannique,59,19.033
1998,Industrie lourde,Colombie-Britannique,59,9.04
1998,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,3.795
1998,Bâtiments,Colombie-Britannique,59,7.984
1998,Déchets et autres,Colombie-Britannique,59,2.838
1998,Agriculture,Colombie-Britannique,59,2.726
