Year,Géographie,Source,GeoCode,Value
2003,Alberta,Déchets et autres,48,2.981
2003,Alberta,Agriculture,48,19.847
2003,Colombie-Britannique,Inventaire provincial,59,61.904
2003,Colombie-Britannique,Exploitation pétrolière et gazière,59,12.975
2003,Colombie-Britannique,Transports,59,19.12
2003,Colombie-Britannique,Industrie lourde,59,8.126
2003,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,4.761
2003,Colombie-Britannique,Bâtiments,59,8.232
2003,Colombie-Britannique,Déchets et autres,59,2.881
2003,Colombie-Britannique,Agriculture,59,2.865
2003,Canada,Exploitation pétrolière et gazière,,188.835
2003,Canada,Transports,,148.912
2003,Canada,Industrie lourde,,90.012
2003,Canada,"Fabrication légère, construction et ressources forestières",,27.112
2003,Canada,Bâtiments,,90.273
2003,Canada,Déchets et autres,,24.187
2003,Canada,Agriculture,,63.599
2003,Manitoba,Inventaire provincial,46,20.713
2003,Manitoba,Exploitation pétrolière et gazière,46,0.799
2003,Manitoba,Transports,46,5.643
2003,Manitoba,Industrie lourde,46,1.364
2003,Manitoba,"Fabrication légère, construction et ressources forestières",46,0.852
2003,Manitoba,Bâtiments,46,2.949
2003,Manitoba,Déchets et autres,46,1.257
2003,Manitoba,Agriculture,46,7.032
2003,Nouveau-Brunswick,Inventaire provincial,13,20.732
2003,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,2.507
2003,Nouveau-Brunswick,Transports,13,4.269
2003,Nouveau-Brunswick,Industrie lourde,13,1.657
2003,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.739
2003,Nouveau-Brunswick,Bâtiments,13,1.414
2003,Nouveau-Brunswick,Déchets et autres,13,0.851
2003,Nouveau-Brunswick,Agriculture,13,0.566
2003,Terre-Neuve-et-Labrador,Inventaire provincial,10,11.623
2003,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,2.863
2003,Terre-Neuve-et-Labrador,Transports,10,3.453
2003,Terre-Neuve-et-Labrador,Industrie lourde,10,1.675
2003,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.225
2003,Terre-Neuve-et-Labrador,Bâtiments,10,1.086
2003,Terre-Neuve-et-Labrador,Déchets et autres,10,0.64
2003,Terre-Neuve-et-Labrador,Agriculture,10,0.093
2003,Territoires du Nord-Ouest,Inventaire territorial,61,1.468
2003,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.377
2003,Territoires du Nord-Ouest,Transports,61,0.318
2003,Territoires du Nord-Ouest,Industrie lourde,61,0.375
2003,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",61,0.015
2003,Territoires du Nord-Ouest,Bâtiments,61,0.281
2003,Territoires du Nord-Ouest,Déchets et autres,61,0.031
2003,Territoires du Nord-Ouest,Agriculture,61,0.016
2003,Nouvelle-Écosse,Inventaire provincial,12,21.896
2003,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,1.645
2003,Nouvelle-Écosse,Transports,12,5.04
2003,Nouvelle-Écosse,Industrie lourde,12,1.034
2003,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.554
2003,Nouvelle-Écosse,Bâtiments,12,3.274
2003,Nouvelle-Écosse,Déchets et autres,12,0.755
2003,Nouvelle-Écosse,Agriculture,12,0.543
2003,Nunavut,Inventaire territorial,62,0.719
2003,Nunavut,Transports,62,0.333
2003,Nunavut,Industrie lourde,62,0.225
2003,Nunavut,"Fabrication légère, construction et ressources forestières",62,0.007
2003,Nunavut,Bâtiments,62,0.014
2003,Nunavut,Déchets et autres,62,0.02
2003,Ontario,Inventaire provincial,35,206.855
2003,Ontario,Exploitation pétrolière et gazière,35,11.482
2003,Ontario,Transports,35,52.7
2003,Ontario,Industrie lourde,35,35.341
2003,Ontario,"Fabrication légère, construction et ressources forestières",35,11.488
2003,Ontario,Bâtiments,35,36.888
2003,Ontario,Déchets et autres,35,7.762
2003,Ontario,Agriculture,35,11.55
2003,Île-du-Prince-Édouard,Inventaire provincial,11,1.949
2003,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2003,Île-du-Prince-Édouard,Transports,11,0.712
2003,Île-du-Prince-Édouard,Industrie lourde,11,0.002
2003,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.195
2003,Île-du-Prince-Édouard,Bâtiments,11,0.521
2003,Île-du-Prince-Édouard,Déchets et autres,11,0.101
2003,Île-du-Prince-Édouard,Agriculture,11,0.381
2003,Québec,Inventaire provincial,24,89.109
2003,Québec,Exploitation pétrolière et gazière,24,3.958
2003,Québec,Transports,24,29.923
2003,Québec,Industrie lourde,24,21.261
2003,Québec,"Fabrication légère, construction et ressources forestières",24,4.743
2003,Québec,Bâtiments,24,13.678
2003,Québec,Déchets et autres,24,5.508
2003,Québec,Agriculture,24,8.066
2003,Saskatchewan,Inventaire provincial,47,79.735
2003,Saskatchewan,Exploitation pétrolière et gazière,47,37.135
2003,Saskatchewan,Transports,47,6.831
2003,Saskatchewan,Industrie lourde,47,2.528
2003,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.478
2003,Saskatchewan,Bâtiments,47,3.689
2003,Saskatchewan,Déchets et autres,47,1.374
2003,Saskatchewan,Agriculture,47,12.615
2003,Yukon,Inventaire territorial,60,0.51
2003,Yukon,Exploitation pétrolière et gazière,60,0.068
2003,Yukon,Transports,60,0.212
2003,Yukon,Industrie lourde,60,0.044
2003,Yukon,"Fabrication légère, construction et ressources forestières",60,0.011
2003,Yukon,Bâtiments,60,0.105
2003,Yukon,Déchets et autres,60,0.025
2003,Yukon,Agriculture,60,0.024
2004,Alberta,Inventaire provincial,48,245.763
2004,Alberta,Exploitation pétrolière et gazière,48,115.771
2004,Alberta,Transports,48,21.41
2004,Alberta,Industrie lourde,48,17.645
2004,Alberta,"Fabrication légère, construction et ressources forestières",48,2.964
2004,Alberta,Bâtiments,48,17.323
2004,Alberta,Déchets et autres,48,3.151
2004,Alberta,Agriculture,48,20.378
2004,Colombie-Britannique,Inventaire provincial,59,64.217
2004,Colombie-Britannique,Exploitation pétrolière et gazière,59,13.831
2004,Colombie-Britannique,Transports,59,20.211
2004,Colombie-Britannique,Industrie lourde,59,7.944
2004,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,4.996
2004,Colombie-Britannique,Bâtiments,59,8.203
2004,Colombie-Britannique,Déchets et autres,59,2.773
2004,Colombie-Britannique,Agriculture,59,2.909
2004,Canada,Exploitation pétrolière et gazière,,192.236
2004,Canada,Transports,,153.648
2004,Canada,Industrie lourde,,93.021
2004,Canada,"Fabrication légère, construction et ressources forestières",,28.065
2004,Canada,Bâtiments,,88.836
2004,Canada,Déchets et autres,,24.147
2004,Canada,Agriculture,,64.627
2004,Manitoba,Inventaire provincial,46,20.948
2004,Manitoba,Exploitation pétrolière et gazière,46,0.74
2004,Manitoba,Transports,46,5.811
2004,Manitoba,Industrie lourde,46,1.439
2004,Manitoba,"Fabrication légère, construction et ressources forestières",46,0.966
2004,Manitoba,Bâtiments,46,2.955
2004,Manitoba,Déchets et autres,46,1.274
2004,Manitoba,Agriculture,46,7.148
2004,Nouveau-Brunswick,Inventaire provincial,13,21.607
2004,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,2.735
2004,Nouveau-Brunswick,Transports,13,4.277
2004,Nouveau-Brunswick,Industrie lourde,13,1.647
2004,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.78
2004,Nouveau-Brunswick,Bâtiments,13,1.65
2004,Nouveau-Brunswick,Déchets et autres,13,0.832
2004,Nouveau-Brunswick,Agriculture,13,0.568
2004,Terre-Neuve-et-Labrador,Inventaire provincial,10,10.89
2004,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,2.632
2004,Terre-Neuve-et-Labrador,Transports,10,3.28
2004,Terre-Neuve-et-Labrador,Industrie lourde,10,1.589
2004,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.267
2004,Terre-Neuve-et-Labrador,Bâtiments,10,1.117
2004,Terre-Neuve-et-Labrador,Déchets et autres,10,0.635
2004,Terre-Neuve-et-Labrador,Agriculture,10,0.08
2004,Territoires du Nord-Ouest,Inventaire territorial,61,1.407
2004,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.335
2004,Territoires du Nord-Ouest,Transports,61,0.367
2004,Territoires du Nord-Ouest,Industrie lourde,61,0.329
2004,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",61,0.013
2004,Territoires du Nord-Ouest,Bâtiments,61,0.271
2004,Territoires du Nord-Ouest,Déchets et autres,61,0.031
2004,Territoires du Nord-Ouest,Agriculture,61,0.002
2004,Nouvelle-Écosse,Inventaire provincial,12,23.626
2004,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,1.329
2004,Nouvelle-Écosse,Transports,12,4.971
2004,Nouvelle-Écosse,Industrie lourde,12,1.007
2004,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.641
2004,Nouvelle-Écosse,Bâtiments,12,2.966
2004,Nouvelle-Écosse,Déchets et autres,12,0.715
2004,Nouvelle-Écosse,Agriculture,12,0.554
2004,Nunavut,Inventaire territorial,62,0.756
2004,Nunavut,Transports,62,0.332
2004,Nunavut,Industrie lourde,62,0.243
2004,Nunavut,"Fabrication légère, construction et ressources forestières",62,0.004
2004,Nunavut,Bâtiments,62,0.015
2004,Nunavut,Déchets et autres,62,0.02
2004,Ontario,Inventaire provincial,35,203.909
2004,Ontario,Exploitation pétrolière et gazière,35,12.059
2004,Ontario,Transports,35,54.927
2004,Ontario,Industrie lourde,35,38.249
2004,Ontario,"Fabrication légère, construction et ressources forestières",35,11.487
2004,Ontario,Bâtiments,35,36.551
2004,Ontario,Déchets et autres,35,7.738
2004,Ontario,Agriculture,35,11.297
2004,Île-du-Prince-Édouard,Inventaire provincial,11,1.951
2004,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2004,Île-du-Prince-Édouard,Transports,11,0.715
2004,Île-du-Prince-Édouard,Industrie lourde,11,0.002
2004,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.207
2004,Île-du-Prince-Édouard,Bâtiments,11,0.528
2004,Île-du-Prince-Édouard,Déchets et autres,11,0.089
2004,Île-du-Prince-Édouard,Agriculture,11,0.4
2004,Québec,Inventaire provincial,24,89.379
2004,Québec,Exploitation pétrolière et gazière,24,4.451
2004,Québec,Transports,24,30.299
2004,Québec,Industrie lourde,24,20.354
2004,Québec,"Fabrication légère, construction et ressources forestières",24,5.192
2004,Québec,Bâtiments,24,13.631
2004,Québec,Déchets et autres,24,5.488
2004,Québec,Agriculture,24,8.227
2004,Saskatchewan,Inventaire provincial,47,81.775
2004,Saskatchewan,Exploitation pétrolière et gazière,47,38.299
2004,Saskatchewan,Transports,47,6.846
2004,Saskatchewan,Industrie lourde,47,2.514
2004,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.535
2004,Saskatchewan,Bâtiments,47,3.518
2004,Saskatchewan,Déchets et autres,47,1.376
2004,Saskatchewan,Agriculture,47,13.045
2004,Yukon,Inventaire territorial,60,0.497
2004,Yukon,Exploitation pétrolière et gazière,60,0.054
2004,Yukon,Transports,60,0.201
2004,Yukon,Industrie lourde,60,0.059
2004,Yukon,"Fabrication légère, construction et ressources forestières",60,0.013
2004,Yukon,Bâtiments,60,0.108
2004,Yukon,Déchets et autres,60,0.025
2004,Yukon,Agriculture,60,0.019
2005,Alberta,Inventaire provincial,48,251.15
2005,Alberta,Exploitation pétrolière et gazière,48,119.664
2005,Alberta,Transports,48,22.05
2005,Alberta,Industrie lourde,48,17.685
2005,Alberta,"Fabrication légère, construction et ressources forestières",48,2.808
2005,Alberta,Bâtiments,48,16.19
2005,Alberta,Déchets et autres,48,3.295
2005,Alberta,Agriculture,48,21.115
2005,Colombie-Britannique,Inventaire provincial,59,62.688
2005,Colombie-Britannique,Exploitation pétrolière et gazière,59,13.531
2005,Colombie-Britannique,Transports,59,19.531
2005,Colombie-Britannique,Industrie lourde,59,7.159
2005,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,5.262
2005,Colombie-Britannique,Bâtiments,59,8.466
2005,Colombie-Britannique,Déchets et autres,59,2.728
2005,Colombie-Britannique,Agriculture,59,2.87
2005,Canada,Exploitation pétrolière et gazière,,195.352
2005,Canada,Transports,,156.164
2005,Canada,Industrie lourde,,88.021
2005,Canada,"Fabrication légère, construction et ressources forestières",,27.553
2005,Canada,Bâtiments,,84.931
2005,Canada,Déchets et autres,,24.241
2005,Canada,Agriculture,,65.63
2005,Manitoba,Inventaire provincial,46,20.624
2005,Manitoba,Exploitation pétrolière et gazière,46,0.956
2005,Manitoba,Transports,46,5.697
2005,Manitoba,Industrie lourde,46,1.576
2005,Manitoba,"Fabrication légère, construction et ressources forestières",46,1.023
2005,Manitoba,Bâtiments,46,2.683
2005,Manitoba,Déchets et autres,46,1.294
2005,Manitoba,Agriculture,46,7.031
2005,Nouveau-Brunswick,Inventaire provincial,13,20.087
2005,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,2.869
2005,Nouveau-Brunswick,Transports,13,4.387
2005,Nouveau-Brunswick,Industrie lourde,13,1.295
2005,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.682
2005,Nouveau-Brunswick,Bâtiments,13,1.448
2005,Nouveau-Brunswick,Déchets et autres,13,0.813
2005,Nouveau-Brunswick,Agriculture,13,0.543
2005,Terre-Neuve-et-Labrador,Inventaire provincial,10,10.276
2005,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,2.532
2005,Terre-Neuve-et-Labrador,Transports,10,3.339
2005,Terre-Neuve-et-Labrador,Industrie lourde,10,1.79
2005,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.283
2005,Terre-Neuve-et-Labrador,Bâtiments,10,0.8
2005,Terre-Neuve-et-Labrador,Déchets et autres,10,0.631
2005,Terre-Neuve-et-Labrador,Agriculture,10,0.076
2005,Territoires du Nord-Ouest,Inventaire territorial,61,1.727
2005,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.254
2005,Territoires du Nord-Ouest,Transports,61,0.758
2005,Territoires du Nord-Ouest,Industrie lourde,61,0.323
2005,Territoires du Nord-Ouest,Bâtiments,61,0.25
2005,Territoires du Nord-Ouest,Déchets et autres,61,0.031
2005,Territoires du Nord-Ouest,Agriculture,61,0.002
2005,Nouvelle-Écosse,Inventaire provincial,12,22.817
2005,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,1.566
2005,Nouvelle-Écosse,Transports,12,4.956
2005,Nouvelle-Écosse,Industrie lourde,12,1.033
2005,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.524
2005,Nouvelle-Écosse,Bâtiments,12,2.689
2005,Nouvelle-Écosse,Déchets et autres,12,0.625
2005,Nouvelle-Écosse,Agriculture,12,0.549
2005,Nunavut,Inventaire territorial,62,0.585
2005,Nunavut,Transports,62,0.333
2005,Nunavut,Industrie lourde,62,0.097
2005,Nunavut,Bâtiments,62,0.013
2005,Nunavut,Déchets et autres,62,0.021
2005,Ontario,Inventaire provincial,35,202.994
2005,Ontario,Exploitation pétrolière et gazière,35,11.856
2005,Ontario,Transports,35,57.11
2005,Ontario,Industrie lourde,35,34.776
2005,Ontario,"Fabrication légère, construction et ressources forestières",35,11.461
2005,Ontario,Bâtiments,35,36.08
2005,Ontario,Déchets et autres,35,7.936
2005,Ontario,Agriculture,35,10.999
2005,Île-du-Prince-Édouard,Inventaire provincial,11,1.886
2005,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2005,Île-du-Prince-Édouard,Transports,11,0.705
2005,Île-du-Prince-Édouard,Industrie lourde,11,0.002
2005,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.213
2005,Île-du-Prince-Édouard,Bâtiments,11,0.477
2005,Île-du-Prince-Édouard,Déchets et autres,11,0.088
2005,Île-du-Prince-Édouard,Agriculture,11,0.395
2005,Québec,Inventaire provincial,24,85.612
2005,Québec,Exploitation pétrolière et gazière,24,4.378
2005,Québec,Transports,24,30.06
2005,Québec,Industrie lourde,24,19.894
2005,Québec,"Fabrication légère, construction et ressources forestières",24,4.687
2005,Québec,Bâtiments,24,12.375
2005,Québec,Déchets et autres,24,5.377
2005,Québec,Agriculture,24,8.193
2005,Saskatchewan,Inventaire provincial,47,80.483
2005,Saskatchewan,Exploitation pétrolière et gazière,47,37.668
2005,Saskatchewan,Transports,47,6.964
2005,Saskatchewan,Industrie lourde,47,2.344
2005,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.576
2005,Saskatchewan,Bâtiments,47,3.371
2005,Saskatchewan,Déchets et autres,47,1.377
2005,Saskatchewan,Agriculture,47,13.847
2005,Yukon,Inventaire territorial,60,0.564
2005,Yukon,Exploitation pétrolière et gazière,60,0.079
2005,Yukon,Transports,60,0.273
2005,Yukon,Industrie lourde,60,0.047
2005,Yukon,"Fabrication légère, construction et ressources forestières",60,0.017
2005,Yukon,Bâtiments,60,0.091
2005,Yukon,Déchets et autres,60,0.025
2005,Yukon,Agriculture,60,0.01
2006,Alberta,Inventaire provincial,48,259.507
2006,Alberta,Exploitation pétrolière et gazière,48,126.122
2006,Alberta,Transports,48,23.676
2006,Alberta,Industrie lourde,48,17.599
2006,Alberta,"Fabrication légère, construction et ressources forestières",48,3.29
2006,Alberta,Bâtiments,48,16.423
2006,Alberta,Déchets et autres,48,3.314
2006,Alberta,Agriculture,48,20.472
2006,Colombie-Britannique,Inventaire provincial,59,61.278
2006,Colombie-Britannique,Exploitation pétrolière et gazière,59,14.419
2006,Colombie-Britannique,Transports,59,19.507
2006,Colombie-Britannique,Industrie lourde,59,6.841
2006,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,3.534
2006,Colombie-Britannique,Bâtiments,59,8.373
2006,Colombie-Britannique,Déchets et autres,59,2.865
2006,Colombie-Britannique,Agriculture,59,2.662
2006,Canada,Exploitation pétrolière et gazière,,202.261
2006,Canada,Transports,,157.057
2006,Canada,Industrie lourde,,88.077
2006,Canada,"Fabrication légère, construction et ressources forestières",,26.126
2006,Canada,Bâtiments,,79.778
2006,Canada,Déchets et autres,,24.388
2006,Canada,Agriculture,,64.256
2006,Manitoba,Inventaire provincial,46,21.043
2006,Manitoba,Exploitation pétrolière et gazière,46,0.969
