Year,Géographie,Groupe d'activité,Groupe d'âge,Genre,GeoCode,Value
2022,Atlantique,Magasinage de biens ou de services,65 ans et plus,Hommes+,1,2.1
2022,Atlantique,Magasinage de biens ou de services,65 ans et plus,Femmes+,1,2.1
2022,Québec,"Total, activités de travail non-rémunéré","Total, 15 ans et plus","Total, toutes les personnes",24,12.1
2022,Québec,"Total, activités de travail non-rémunéré","Total, 15 ans et plus",Hommes+,24,10.0
2022,Québec,"Total, activités de travail non-rémunéré","Total, 15 ans et plus",Femmes+,24,14.2
2022,Québec,"Total, activités de travail non-rémunéré",15 à 24 ans,"Total, toutes les personnes",24,
2022,Québec,"Total, activités de travail non-rémunéré",15 à 24 ans,Hommes+,24,
2022,Québec,"Total, activités de travail non-rémunéré",15 à 24 ans,Femmes+,24,
2022,Québec,"Total, activités de travail non-rémunéré",25 à 54 ans,"Total, toutes les personnes",24,12.9
2022,Québec,"Total, activités de travail non-rémunéré",25 à 54 ans,Hommes+,24,9.6
2022,Québec,"Total, activités de travail non-rémunéré",25 à 54 ans,Femmes+,24,16.3
2022,Québec,"Total, activités de travail non-rémunéré",25 à 34 ans,"Total, toutes les personnes",24,11.7
2022,Québec,"Total, activités de travail non-rémunéré",25 à 34 ans,Hommes+,24,7.5
2022,Québec,"Total, activités de travail non-rémunéré",25 à 34 ans,Femmes+,24,16.7
2022,Québec,"Total, activités de travail non-rémunéré",35 à 44 ans,"Total, toutes les personnes",24,14.2
2022,Québec,"Total, activités de travail non-rémunéré",35 à 44 ans,Hommes+,24,10.4
2022,Québec,"Total, activités de travail non-rémunéré",35 à 44 ans,Femmes+,24,18.3
2022,Québec,"Total, activités de travail non-rémunéré",45 à 54 ans,"Total, toutes les personnes",24,12.9
2022,Québec,"Total, activités de travail non-rémunéré",45 à 54 ans,Hommes+,24,11.3
2022,Québec,"Total, activités de travail non-rémunéré",45 à 54 ans,Femmes+,24,14.6
2022,Québec,"Total, activités de travail non-rémunéré",55 à 64 ans,"Total, toutes les personnes",24,14.2
2022,Québec,"Total, activités de travail non-rémunéré",55 à 64 ans,Hommes+,24,12.5
2022,Québec,"Total, activités de travail non-rémunéré",55 à 64 ans,Femmes+,24,15.4
2022,Québec,"Total, activités de travail non-rémunéré",65 ans et plus,"Total, toutes les personnes",24,13.3
2022,Québec,"Total, activités de travail non-rémunéré",65 ans et plus,Hommes+,24,12.5
2022,Québec,"Total, activités de travail non-rémunéré",65 ans et plus,Femmes+,24,14.2
2022,Québec,Tâches ménagères,"Total, 15 ans et plus","Total, toutes les personnes",24,8.3
2022,Québec,Tâches ménagères,"Total, 15 ans et plus",Hommes+,24,7.5
2022,Québec,Tâches ménagères,"Total, 15 ans et plus",Femmes+,24,9.6
2022,Québec,Tâches ménagères,15 à 24 ans,"Total, toutes les personnes",24,
2022,Québec,Tâches ménagères,15 à 24 ans,Hommes+,24,
2022,Québec,Tâches ménagères,15 à 24 ans,Femmes+,24,
2022,Québec,Tâches ménagères,25 à 54 ans,"Total, toutes les personnes",24,7.5
2022,Québec,Tâches ménagères,25 à 54 ans,Hommes+,24,5.8
2022,Québec,Tâches ménagères,25 à 54 ans,Femmes+,24,9.2
2022,Québec,Tâches ménagères,25 à 34 ans,"Total, toutes les personnes",24,5.8
2022,Québec,Tâches ménagères,25 à 34 ans,Hommes+,24,4.6
2022,Québec,Tâches ménagères,25 à 34 ans,Femmes+,24,7.1
2022,Québec,Tâches ménagères,35 à 44 ans,"Total, toutes les personnes",24,7.9
2022,Québec,Tâches ménagères,35 à 44 ans,Hommes+,24,5.4
2022,Québec,Tâches ménagères,35 à 44 ans,Femmes+,24,10.0
2022,Québec,Tâches ménagères,45 à 54 ans,"Total, toutes les personnes",24,9.2
2022,Québec,Tâches ménagères,45 à 54 ans,Hommes+,24,7.5
2022,Québec,Tâches ménagères,45 à 54 ans,Femmes+,24,10.4
2022,Québec,Tâches ménagères,55 à 64 ans,"Total, toutes les personnes",24,10.8
2022,Québec,Tâches ménagères,55 à 64 ans,Hommes+,24,9.6
2022,Québec,Tâches ménagères,55 à 64 ans,Femmes+,24,12.1
2022,Québec,Tâches ménagères,65 ans et plus,"Total, toutes les personnes",24,10.8
2022,Québec,Tâches ménagères,65 ans et plus,Hommes+,24,10.0
2022,Québec,Tâches ménagères,65 ans et plus,Femmes+,24,11.7
2022,Québec,Soins des enfants de moins de 18 ans,"Total, 15 ans et plus","Total, toutes les personnes",24,1.7
2022,Québec,Soins des enfants de moins de 18 ans,"Total, 15 ans et plus",Hommes+,24,1.3
2022,Québec,Soins des enfants de moins de 18 ans,"Total, 15 ans et plus",Femmes+,24,2.5
2022,Québec,Soins des enfants de moins de 18 ans,15 à 24 ans,"Total, toutes les personnes",24,
2022,Québec,Soins des enfants de moins de 18 ans,15 à 24 ans,Hommes+,24,
2022,Québec,Soins des enfants de moins de 18 ans,15 à 24 ans,Femmes+,24,
2022,Québec,Soins des enfants de moins de 18 ans,25 à 54 ans,"Total, toutes les personnes",24,3.8
2022,Québec,Soins des enfants de moins de 18 ans,25 à 54 ans,Hommes+,24,2.5
2022,Québec,Soins des enfants de moins de 18 ans,25 à 54 ans,Femmes+,24,5.0
2022,Québec,Soins des enfants de moins de 18 ans,25 à 34 ans,"Total, toutes les personnes",24,4.6
2022,Québec,Soins des enfants de moins de 18 ans,25 à 34 ans,Hommes+,24,1.7
2022,Québec,Soins des enfants de moins de 18 ans,25 à 34 ans,Femmes+,24,7.5
2022,Québec,Soins des enfants de moins de 18 ans,35 à 44 ans,"Total, toutes les personnes",24,5.0
2022,Québec,Soins des enfants de moins de 18 ans,35 à 44 ans,Hommes+,24,3.3
2022,Québec,Soins des enfants de moins de 18 ans,35 à 44 ans,Femmes+,24,6.3
2022,Québec,Soins des enfants de moins de 18 ans,45 à 54 ans,"Total, toutes les personnes",24,2.1
2022,Québec,Soins des enfants de moins de 18 ans,45 à 54 ans,Hommes+,24,2.1
2022,Québec,Soins des enfants de moins de 18 ans,45 à 54 ans,Femmes+,24,1.7
2022,Québec,Soins des enfants de moins de 18 ans,55 à 64 ans,"Total, toutes les personnes",24,0.4
2022,Québec,Soins des enfants de moins de 18 ans,55 à 64 ans,Hommes+,24,
2022,Québec,Soins des enfants de moins de 18 ans,55 à 64 ans,Femmes+,24,
2022,Québec,Soins des enfants de moins de 18 ans,65 ans et plus,"Total, toutes les personnes",24,
2022,Québec,Soins des enfants de moins de 18 ans,65 ans et plus,Hommes+,24,
2022,Québec,Soins des enfants de moins de 18 ans,65 ans et plus,Femmes+,24,
2022,Québec,Soins des adultes,"Total, 15 ans et plus","Total, toutes les personnes",24,0.4
2022,Québec,Soins des adultes,"Total, 15 ans et plus",Hommes+,24,0.4
2022,Québec,Soins des adultes,"Total, 15 ans et plus",Femmes+,24,0.4
2022,Québec,Soins des adultes,15 à 24 ans,"Total, toutes les personnes",24,
2022,Québec,Soins des adultes,15 à 24 ans,Hommes+,24,
2022,Québec,Soins des adultes,15 à 24 ans,Femmes+,24,
2022,Québec,Soins des adultes,25 à 54 ans,"Total, toutes les personnes",24,
2022,Québec,Soins des adultes,25 à 54 ans,Hommes+,24,
2022,Québec,Soins des adultes,25 à 54 ans,Femmes+,24,
2022,Québec,Soins des adultes,25 à 34 ans,"Total, toutes les personnes",24,
2022,Québec,Soins des adultes,25 à 34 ans,Hommes+,24,
2022,Québec,Soins des adultes,25 à 34 ans,Femmes+,24,
2022,Québec,Soins des adultes,35 à 44 ans,"Total, toutes les personnes",24,
2022,Québec,Soins des adultes,35 à 44 ans,Hommes+,24,
2022,Québec,Soins des adultes,35 à 44 ans,Femmes+,24,
2022,Québec,Soins des adultes,45 à 54 ans,"Total, toutes les personnes",24,
2022,Québec,Soins des adultes,45 à 54 ans,Hommes+,24,
2022,Québec,Soins des adultes,45 à 54 ans,Femmes+,24,
2022,Québec,Soins des adultes,55 à 64 ans,"Total, toutes les personnes",24,0.8
2022,Québec,Soins des adultes,55 à 64 ans,Hommes+,24,0.4
2022,Québec,Soins des adultes,55 à 64 ans,Femmes+,24,0.8
2022,Québec,Soins des adultes,65 ans et plus,"Total, toutes les personnes",24,0.4
2022,Québec,Soins des adultes,65 ans et plus,Hommes+,24,0.4
2022,Québec,Soins des adultes,65 ans et plus,Femmes+,24,
2022,Québec,Magasinage de biens ou de services,"Total, 15 ans et plus","Total, toutes les personnes",24,1.7
2022,Québec,Magasinage de biens ou de services,"Total, 15 ans et plus",Hommes+,24,1.3
2022,Québec,Magasinage de biens ou de services,"Total, 15 ans et plus",Femmes+,24,1.7
2022,Québec,Magasinage de biens ou de services,15 à 24 ans,"Total, toutes les personnes",24,
2022,Québec,Magasinage de biens ou de services,15 à 24 ans,Hommes+,24,
2022,Québec,Magasinage de biens ou de services,15 à 24 ans,Femmes+,24,
2022,Québec,Magasinage de biens ou de services,25 à 54 ans,"Total, toutes les personnes",24,1.7
2022,Québec,Magasinage de biens ou de services,25 à 54 ans,Hommes+,24,1.3
2022,Québec,Magasinage de biens ou de services,25 à 54 ans,Femmes+,24,1.7
2022,Québec,Magasinage de biens ou de services,25 à 34 ans,"Total, toutes les personnes",24,1.7
2022,Québec,Magasinage de biens ou de services,25 à 34 ans,Hommes+,24,1.3
2022,Québec,Magasinage de biens ou de services,25 à 34 ans,Femmes+,24,2.1
2022,Québec,Magasinage de biens ou de services,35 à 44 ans,"Total, toutes les personnes",24,1.3
2022,Québec,Magasinage de biens ou de services,35 à 44 ans,Hommes+,24,1.3
2022,Québec,Magasinage de biens ou de services,35 à 44 ans,Femmes+,24,1.7
2022,Québec,Magasinage de biens ou de services,45 à 54 ans,"Total, toutes les personnes",24,1.7
2022,Québec,Magasinage de biens ou de services,45 à 54 ans,Hommes+,24,1.3
2022,Québec,Magasinage de biens ou de services,45 à 54 ans,Femmes+,24,2.1
2022,Québec,Magasinage de biens ou de services,55 à 64 ans,"Total, toutes les personnes",24,2.1
2022,Québec,Magasinage de biens ou de services,55 à 64 ans,Hommes+,24,2.1
2022,Québec,Magasinage de biens ou de services,55 à 64 ans,Femmes+,24,2.5
2022,Québec,Magasinage de biens ou de services,65 ans et plus,"Total, toutes les personnes",24,2.1
2022,Québec,Magasinage de biens ou de services,65 ans et plus,Hommes+,24,2.1
2022,Québec,Magasinage de biens ou de services,65 ans et plus,Femmes+,24,2.5
2022,Ontario,"Total, activités de travail non-rémunéré","Total, 15 ans et plus","Total, toutes les personnes",35,13.8
2022,Ontario,"Total, activités de travail non-rémunéré","Total, 15 ans et plus",Hommes+,35,10.8
2022,Ontario,"Total, activités de travail non-rémunéré","Total, 15 ans et plus",Femmes+,35,16.3
2022,Ontario,"Total, activités de travail non-rémunéré",15 à 24 ans,"Total, toutes les personnes",35,5.0
2022,Ontario,"Total, activités de travail non-rémunéré",15 à 24 ans,Hommes+,35,
2022,Ontario,"Total, activités de travail non-rémunéré",15 à 24 ans,Femmes+,35,
2022,Ontario,"Total, activités de travail non-rémunéré",25 à 54 ans,"Total, toutes les personnes",35,15.0
2022,Ontario,"Total, activités de travail non-rémunéré",25 à 54 ans,Hommes+,35,12.1
2022,Ontario,"Total, activités de travail non-rémunéré",25 à 54 ans,Femmes+,35,18.3
2022,Ontario,"Total, activités de travail non-rémunéré",25 à 34 ans,"Total, toutes les personnes",35,12.5
2022,Ontario,"Total, activités de travail non-rémunéré",25 à 34 ans,Hommes+,35,9.6
2022,Ontario,"Total, activités de travail non-rémunéré",25 à 34 ans,Femmes+,35,15.4
2022,Ontario,"Total, activités de travail non-rémunéré",35 à 44 ans,"Total, toutes les personnes",35,17.5
2022,Ontario,"Total, activités de travail non-rémunéré",35 à 44 ans,Hommes+,35,13.3
2022,Ontario,"Total, activités de travail non-rémunéré",35 à 44 ans,Femmes+,35,21.7
2022,Ontario,"Total, activités de travail non-rémunéré",45 à 54 ans,"Total, toutes les personnes",35,16.3
2022,Ontario,"Total, activités de travail non-rémunéré",45 à 54 ans,Hommes+,35,13.8
2022,Ontario,"Total, activités de travail non-rémunéré",45 à 54 ans,Femmes+,35,18.3
2022,Ontario,"Total, activités de travail non-rémunéré",55 à 64 ans,"Total, toutes les personnes",35,15.4
2022,Ontario,"Total, activités de travail non-rémunéré",55 à 64 ans,Hommes+,35,13.8
2022,Ontario,"Total, activités de travail non-rémunéré",55 à 64 ans,Femmes+,35,17.1
2022,Ontario,"Total, activités de travail non-rémunéré",65 ans et plus,"Total, toutes les personnes",35,14.6
2022,Ontario,"Total, activités de travail non-rémunéré",65 ans et plus,Hommes+,35,12.9
2022,Ontario,"Total, activités de travail non-rémunéré",65 ans et plus,Femmes+,35,16.3
2022,Ontario,Tâches ménagères,"Total, 15 ans et plus","Total, toutes les personnes",35,8.8
2022,Ontario,Tâches ménagères,"Total, 15 ans et plus",Hommes+,35,7.5
2022,Ontario,Tâches ménagères,"Total, 15 ans et plus",Femmes+,35,10.4
2022,Ontario,Tâches ménagères,15 à 24 ans,"Total, toutes les personnes",35,2.5
2022,Ontario,Tâches ménagères,15 à 24 ans,Hommes+,35,
2022,Ontario,Tâches ménagères,15 à 24 ans,Femmes+,35,
2022,Ontario,Tâches ménagères,25 à 54 ans,"Total, toutes les personnes",35,8.3
2022,Ontario,Tâches ménagères,25 à 54 ans,Hommes+,35,6.7
2022,Ontario,Tâches ménagères,25 à 54 ans,Femmes+,35,9.6
2022,Ontario,Tâches ménagères,25 à 34 ans,"Total, toutes les personnes",35,7.1
2022,Ontario,Tâches ménagères,25 à 34 ans,Hommes+,35,6.7
2022,Ontario,Tâches ménagères,25 à 34 ans,Femmes+,35,7.5
2022,Ontario,Tâches ménagères,35 à 44 ans,"Total, toutes les personnes",35,7.9
2022,Ontario,Tâches ménagères,35 à 44 ans,Hommes+,35,5.8
2022,Ontario,Tâches ménagères,35 à 44 ans,Femmes+,35,10.0
2022,Ontario,Tâches ménagères,45 à 54 ans,"Total, toutes les personnes",35,10.4
2022,Ontario,Tâches ménagères,45 à 54 ans,Hommes+,35,8.3
2022,Ontario,Tâches ménagères,45 à 54 ans,Femmes+,35,12.1
2022,Ontario,Tâches ménagères,55 à 64 ans,"Total, toutes les personnes",35,12.5
2022,Ontario,Tâches ménagères,55 à 64 ans,Hommes+,35,11.3
2022,Ontario,Tâches ménagères,55 à 64 ans,Femmes+,35,13.3
2022,Ontario,Tâches ménagères,65 ans et plus,"Total, toutes les personnes",35,11.7
2022,Ontario,Tâches ménagères,65 ans et plus,Hommes+,35,10.4
2022,Ontario,Tâches ménagères,65 ans et plus,Femmes+,35,12.9
2022,Ontario,Soins des enfants de moins de 18 ans,"Total, 15 ans et plus","Total, toutes les personnes",35,2.5
2022,Ontario,Soins des enfants de moins de 18 ans,"Total, 15 ans et plus",Hommes+,35,2.1
2022,Ontario,Soins des enfants de moins de 18 ans,"Total, 15 ans et plus",Femmes+,35,2.9
2022,Ontario,Soins des enfants de moins de 18 ans,15 à 24 ans,"Total, toutes les personnes",35,
2022,Ontario,Soins des enfants de moins de 18 ans,15 à 24 ans,Hommes+,35,
2022,Ontario,Soins des enfants de moins de 18 ans,15 à 24 ans,Femmes+,35,
2022,Ontario,Soins des enfants de moins de 18 ans,25 à 54 ans,"Total, toutes les personnes",35,5.0
2022,Ontario,Soins des enfants de moins de 18 ans,25 à 54 ans,Hommes+,35,3.8
2022,Ontario,Soins des enfants de moins de 18 ans,25 à 54 ans,Femmes+,35,6.3
2022,Ontario,Soins des enfants de moins de 18 ans,25 à 34 ans,"Total, toutes les personnes",35,3.8
2022,Ontario,Soins des enfants de moins de 18 ans,25 à 34 ans,Hommes+,35,2.5
2022,Ontario,Soins des enfants de moins de 18 ans,25 à 34 ans,Femmes+,35,5.4
2022,Ontario,Soins des enfants de moins de 18 ans,35 à 44 ans,"Total, toutes les personnes",35,7.5
2022,Ontario,Soins des enfants de moins de 18 ans,35 à 44 ans,Hommes+,35,5.4
2022,Ontario,Soins des enfants de moins de 18 ans,35 à 44 ans,Femmes+,35,9.2
2022,Ontario,Soins des enfants de moins de 18 ans,45 à 54 ans,"Total, toutes les personnes",35,3.3
2022,Ontario,Soins des enfants de moins de 18 ans,45 à 54 ans,Hommes+,35,3.3
2022,Ontario,Soins des enfants de moins de 18 ans,45 à 54 ans,Femmes+,35,3.3
2022,Ontario,Soins des enfants de moins de 18 ans,55 à 64 ans,"Total, toutes les personnes",35,0.4
2022,Ontario,Soins des enfants de moins de 18 ans,55 à 64 ans,Hommes+,35,0.4
2022,Ontario,Soins des enfants de moins de 18 ans,55 à 64 ans,Femmes+,35,0.4
2022,Ontario,Soins des enfants de moins de 18 ans,65 ans et plus,"Total, toutes les personnes",35,
2022,Ontario,Soins des enfants de moins de 18 ans,65 ans et plus,Hommes+,35,
2022,Ontario,Soins des enfants de moins de 18 ans,65 ans et plus,Femmes+,35,
2022,Ontario,Soins des adultes,"Total, 15 ans et plus","Total, toutes les personnes",35,0.4
2022,Ontario,Soins des adultes,"Total, 15 ans et plus",Hommes+,35,0.4
2022,Ontario,Soins des adultes,"Total, 15 ans et plus",Femmes+,35,0.8
2022,Ontario,Soins des adultes,15 à 24 ans,"Total, toutes les personnes",35,
2022,Ontario,Soins des adultes,15 à 24 ans,Hommes+,35,
2022,Ontario,Soins des adultes,15 à 24 ans,Femmes+,35,
2022,Ontario,Soins des adultes,25 à 54 ans,"Total, toutes les personnes",35,0.4
2022,Ontario,Soins des adultes,25 à 54 ans,Hommes+,35,
2022,Ontario,Soins des adultes,25 à 54 ans,Femmes+,35,0.8
2022,Ontario,Soins des adultes,25 à 34 ans,"Total, toutes les personnes",35,
2022,Ontario,Soins des adultes,25 à 34 ans,Hommes+,35,
2022,Ontario,Soins des adultes,25 à 34 ans,Femmes+,35,
2022,Ontario,Soins des adultes,35 à 44 ans,"Total, toutes les personnes",35,
2022,Ontario,Soins des adultes,35 à 44 ans,Hommes+,35,
2022,Ontario,Soins des adultes,35 à 44 ans,Femmes+,35,
2022,Ontario,Soins des adultes,45 à 54 ans,"Total, toutes les personnes",35,0.8
2022,Ontario,Soins des adultes,45 à 54 ans,Hommes+,35,
2022,Ontario,Soins des adultes,45 à 54 ans,Femmes+,35,1.7
2022,Ontario,Soins des adultes,55 à 64 ans,"Total, toutes les personnes",35,1.3
2022,Ontario,Soins des adultes,55 à 64 ans,Hommes+,35,0.8
2022,Ontario,Soins des adultes,55 à 64 ans,Femmes+,35,1.7
2022,Ontario,Soins des adultes,65 ans et plus,"Total, toutes les personnes",35,0.4
2022,Ontario,Soins des adultes,65 ans et plus,Hommes+,35,0.4
2022,Ontario,Soins des adultes,65 ans et plus,Femmes+,35,0.8
2022,Ontario,Magasinage de biens ou de services,"Total, 15 ans et plus","Total, toutes les personnes",35,1.7
2022,Ontario,Magasinage de biens ou de services,"Total, 15 ans et plus",Hommes+,35,1.3
2022,Ontario,Magasinage de biens ou de services,"Total, 15 ans et plus",Femmes+,35,2.1
2022,Ontario,Magasinage de biens ou de services,15 à 24 ans,"Total, toutes les personnes",35,1.7
2022,Ontario,Magasinage de biens ou de services,15 à 24 ans,Hommes+,35,
2022,Ontario,Magasinage de biens ou de services,15 à 24 ans,Femmes+,35,
2022,Ontario,Magasinage de biens ou de services,25 à 54 ans,"Total, toutes les personnes",35,1.7
2022,Ontario,Magasinage de biens ou de services,25 à 54 ans,Hommes+,35,1.3
2022,Ontario,Magasinage de biens ou de services,25 à 54 ans,Femmes+,35,1.7
2022,Ontario,Magasinage de biens ou de services,25 à 34 ans,"Total, toutes les personnes",35,1.3
2022,Ontario,Magasinage de biens ou de services,25 à 34 ans,Hommes+,35,0.8
2022,Ontario,Magasinage de biens ou de services,25 à 34 ans,Femmes+,35,2.1
2022,Ontario,Magasinage de biens ou de services,35 à 44 ans,"Total, toutes les personnes",35,1.7
2022,Ontario,Magasinage de biens ou de services,35 à 44 ans,Hommes+,35,1.3
2022,Ontario,Magasinage de biens ou de services,35 à 44 ans,Femmes+,35,2.1
2022,Ontario,Magasinage de biens ou de services,45 à 54 ans,"Total, toutes les personnes",35,1.3
2022,Ontario,Magasinage de biens ou de services,45 à 54 ans,Hommes+,35,1.7
2022,Ontario,Magasinage de biens ou de services,45 à 54 ans,Femmes+,35,1.3
2022,Ontario,Magasinage de biens ou de services,55 à 64 ans,"Total, toutes les personnes",35,1.7
2022,Ontario,Magasinage de biens ou de services,55 à 64 ans,Hommes+,35,1.3
2022,Ontario,Magasinage de biens ou de services,55 à 64 ans,Femmes+,35,2.1
2022,Ontario,Magasinage de biens ou de services,65 ans et plus,"Total, toutes les personnes",35,2.5
2022,Ontario,Magasinage de biens ou de services,65 ans et plus,Hommes+,35,2.5
2022,Ontario,Magasinage de biens ou de services,65 ans et plus,Femmes+,35,2.1
2022,Prairies,"Total, activités de travail non-rémunéré","Total, 15 ans et plus","Total, toutes les personnes",4,14.2
2022,Prairies,"Total, activités de travail non-rémunéré","Total, 15 ans et plus",Hommes+,4,11.3
2022,Prairies,"Total, activités de travail non-rémunéré","Total, 15 ans et plus",Femmes+,4,16.7
2022,Prairies,"Total, activités de travail non-rémunéré",15 à 24 ans,"Total, toutes les personnes",4,
2022,Prairies,"Total, activités de travail non-rémunéré",15 à 24 ans,Hommes+,4,
2022,Prairies,"Total, activités de travail non-rémunéré",15 à 24 ans,Femmes+,4,
2022,Prairies,"Total, activités de travail non-rémunéré",25 à 54 ans,"Total, toutes les personnes",4,15.4
2022,Prairies,"Total, activités de travail non-rémunéré",25 à 54 ans,Hommes+,4,11.3
2022,Prairies,"Total, activités de travail non-rémunéré",25 à 54 ans,Femmes+,4,19.6
2022,Prairies,"Total, activités de travail non-rémunéré",25 à 34 ans,"Total, toutes les personnes",4,13.8
2022,Prairies,"Total, activités de travail non-rémunéré",25 à 34 ans,Hommes+,4,8.3
2022,Prairies,"Total, activités de travail non-rémunéré",25 à 34 ans,Femmes+,4,19.2
2022,Prairies,"Total, activités de travail non-rémunéré",35 à 44 ans,"Total, toutes les personnes",4,17.9
2022,Prairies,"Total, activités de travail non-rémunéré",35 à 44 ans,Hommes+,4,13.3
2022,Prairies,"Total, activités de travail non-rémunéré",35 à 44 ans,Femmes+,4,23.3
2022,Prairies,"Total, activités de travail non-rémunéré",45 à 54 ans,"Total, toutes les personnes",4,13.8
2022,Prairies,"Total, activités de travail non-rémunéré",45 à 54 ans,Hommes+,4,11.7
2022,Prairies,"Total, activités de travail non-rémunéré",45 à 54 ans,Femmes+,4,15.8
2022,Prairies,"Total, activités de travail non-rémunéré",55 à 64 ans,"Total, toutes les personnes",4,14.2
2022,Prairies,"Total, activités de travail non-rémunéré",55 à 64 ans,Hommes+,4,12.1
2022,Prairies,"Total, activités de travail non-rémunéré",55 à 64 ans,Femmes+,4,15.8
2022,Prairies,"Total, activités de travail non-rémunéré",65 ans et plus,"Total, toutes les personnes",4,15.4
2022,Prairies,"Total, activités de travail non-rémunéré",65 ans et plus,Hommes+,4,14.2
2022,Prairies,"Total, activités de travail non-rémunéré",65 ans et plus,Femmes+,4,16.3
2022,Prairies,Tâches ménagères,"Total, 15 ans et plus","Total, toutes les personnes",4,9.2
2022,Prairies,Tâches ménagères,"Total, 15 ans et plus",Hommes+,4,8.3
2022,Prairies,Tâches ménagères,"Total, 15 ans et plus",Femmes+,4,10.4
2022,Prairies,Tâches ménagères,15 à 24 ans,"Total, toutes les personnes",4,
2022,Prairies,Tâches ménagères,15 à 24 ans,Hommes+,4,
2022,Prairies,Tâches ménagères,15 à 24 ans,Femmes+,4,
2022,Prairies,Tâches ménagères,25 à 54 ans,"Total, toutes les personnes",4,8.3
2022,Prairies,Tâches ménagères,25 à 54 ans,Hommes+,4,7.1
2022,Prairies,Tâches ménagères,25 à 54 ans,Femmes+,4,10.0
2022,Prairies,Tâches ménagères,25 à 34 ans,"Total, toutes les personnes",4,6.7
2022,Prairies,Tâches ménagères,25 à 34 ans,Hommes+,4,5.8
2022,Prairies,Tâches ménagères,25 à 34 ans,Femmes+,4,7.5
2022,Prairies,Tâches ménagères,35 à 44 ans,"Total, toutes les personnes",4,9.6
2022,Prairies,Tâches ménagères,35 à 44 ans,Hommes+,4,7.1
2022,Prairies,Tâches ménagères,35 à 44 ans,Femmes+,4,12.1
2022,Prairies,Tâches ménagères,45 à 54 ans,"Total, toutes les personnes",4,9.6
2022,Prairies,Tâches ménagères,45 à 54 ans,Hommes+,4,8.3
2022,Prairies,Tâches ménagères,45 à 54 ans,Femmes+,4,10.8
2022,Prairies,Tâches ménagères,55 à 64 ans,"Total, toutes les personnes",4,11.3
2022,Prairies,Tâches ménagères,55 à 64 ans,Hommes+,4,9.2
2022,Prairies,Tâches ménagères,55 à 64 ans,Femmes+,4,12.9
2022,Prairies,Tâches ménagères,65 ans et plus,"Total, toutes les personnes",4,12.5
2022,Prairies,Tâches ménagères,65 ans et plus,Hommes+,4,11.7
2022,Prairies,Tâches ménagères,65 ans et plus,Femmes+,4,13.3
2022,Prairies,Soins des enfants de moins de 18 ans,"Total, 15 ans et plus","Total, toutes les personnes",4,2.9
2022,Prairies,Soins des enfants de moins de 18 ans,"Total, 15 ans et plus",Hommes+,4,1.3
2022,Prairies,Soins des enfants de moins de 18 ans,"Total, 15 ans et plus",Femmes+,4,4.2
2022,Prairies,Soins des enfants de moins de 18 ans,15 à 24 ans,"Total, toutes les personnes",4,
2022,Prairies,Soins des enfants de moins de 18 ans,15 à 24 ans,Hommes+,4,
2022,Prairies,Soins des enfants de moins de 18 ans,15 à 24 ans,Femmes+,4,
2022,Prairies,Soins des enfants de moins de 18 ans,25 à 54 ans,"Total, toutes les personnes",4,5.0
2022,Prairies,Soins des enfants de moins de 18 ans,25 à 54 ans,Hommes+,4,2.5
2022,Prairies,Soins des enfants de moins de 18 ans,25 à 54 ans,Femmes+,4,7.5
2022,Prairies,Soins des enfants de moins de 18 ans,25 à 34 ans,"Total, toutes les personnes",4,6.3
2022,Prairies,Soins des enfants de moins de 18 ans,25 à 34 ans,Hommes+,4,1.7
2022,Prairies,Soins des enfants de moins de 18 ans,25 à 34 ans,Femmes+,4,10.4
2022,Prairies,Soins des enfants de moins de 18 ans,35 à 44 ans,"Total, toutes les personnes",4,6.7
2022,Prairies,Soins des enfants de moins de 18 ans,35 à 44 ans,Hommes+,4,4.2
2022,Prairies,Soins des enfants de moins de 18 ans,35 à 44 ans,Femmes+,4,9.2
2022,Prairies,Soins des enfants de moins de 18 ans,45 à 54 ans,"Total, toutes les personnes",4,1.7
2022,Prairies,Soins des enfants de moins de 18 ans,45 à 54 ans,Hommes+,4,1.7
2022,Prairies,Soins des enfants de moins de 18 ans,45 à 54 ans,Femmes+,4,2.1
2022,Prairies,Soins des enfants de moins de 18 ans,55 à 64 ans,"Total, toutes les personnes",4,0.4
2022,Prairies,Soins des enfants de moins de 18 ans,55 à 64 ans,Hommes+,4,0.4
2022,Prairies,Soins des enfants de moins de 18 ans,55 à 64 ans,Femmes+,4,0.4
2022,Prairies,Soins des enfants de moins de 18 ans,65 ans et plus,"Total, toutes les personnes",4,
2022,Prairies,Soins des enfants de moins de 18 ans,65 ans et plus,Hommes+,4,
2022,Prairies,Soins des enfants de moins de 18 ans,65 ans et plus,Femmes+,4,
2022,Prairies,Soins des adultes,"Total, 15 ans et plus","Total, toutes les personnes",4,0.4
2022,Prairies,Soins des adultes,"Total, 15 ans et plus",Hommes+,4,0.4
2022,Prairies,Soins des adultes,"Total, 15 ans et plus",Femmes+,4,0.4
2022,Prairies,Soins des adultes,15 à 24 ans,"Total, toutes les personnes",4,
2022,Prairies,Soins des adultes,15 à 24 ans,Hommes+,4,
2022,Prairies,Soins des adultes,15 à 24 ans,Femmes+,4,
2022,Prairies,Soins des adultes,25 à 54 ans,"Total, toutes les personnes",4,0.4
2022,Prairies,Soins des adultes,25 à 54 ans,Hommes+,4,0.4
